0,30,0.805459869205597
43,63,0.7352534522751312
56,79,0.5915417656072689
79,100,0.5160546844090268
118,146,0.4820747527522355
146,166,0.500670163841308
165,190,0.651800687894928
192,231,0.5997221778502275
279,300,0.4739335493261413
328,348,0.588849627354632
357,389,0.3458703313194199
