34,55,0.4225664095775146
60,80,0.42554006289256285
77,98,0.4473821251202088
98,121,0.24524384156126428
141,168,0.2287350564501191
193,236,0.18989863969021586
278,315,0.22376150926428245
345,365,0.5360854807453614
380,401,0.463730008460953
