0,21,0.23509901389974974
8,29,0.216104922688934
10,31,0.21152746478411832
12,33,0.2052181343207089
14,35,0.20574581424090543
16,37,0.20346015492770353
18,39,0.21410363713595548
20,41,0.20785242120120206
22,43,0.2012029270300595
24,45,0.19890743295046964
26,47,0.18911683217004382
30,51,0.23737269440982023
32,54,0.2208540413280331
36,56,0.22739588769055175
42,67,0.26613488179627987
66,81,0.30756516327002714
78,90,0.3254083953847351
83,101,0.33691843972105406
87,108,0.3377350846895901
99,115,0.3203962115042265
104,119,0.3220787308367463
107,124,0.33694395263429255
113,127,0.3489111032496337
129,145,0.3320447171341552
138,157,0.3370731435765686
147,164,0.3404503432505186
154,169,0.3389883007140502
156,175,0.33154910460427844
160,176,0.34840233705037427
166,184,0.3102371874004466
174,193,0.2790869672764843
182,200,0.289952067116348
186,211,0.2871360619947433
205,223,0.3550085969146728
215,231,0.3208382704474182
218,232,0.31452780767575095
236,246,0.3503046600049744
240,256,0.3418483699889525
242,258,0.3391054834456786
247,263,0.3243247238390501
261,275,0.31085675653231815
271,289,0.305212435615692
278,297,0.2972522353059386
282,302,0.30147766694921874
285,310,0.3014515601148071
300,317,0.32196223536822477
301,322,0.32329326618972765
305,327,0.3235963533494264
