2,14,0.18052816449212705
8,24,0.17269587891369664
14,28,0.1720901139039005
18,30,0.16325983512934894
22,36,0.17358929099057063
26,43,0.1575090356886908
30,47,0.1733662804925694
38,58,0.24718803345037837
58,70,0.24471384143176234
70,80,0.37943598491859454
83,93,0.37681162383114575
124,134,0.2793525416472773
125,141,0.3156879188772888
143,153,0.2927731302321165
165,179,0.22139781716891438
175,190,0.2566959243280943
189,199,0.2770946623931881
197,207,0.25867697475215135
212,223,0.23751023660652126
221,239,0.25168743880931066
240,251,0.26565369724279725
243,261,0.3196254067152092
261,271,0.2849246566035313
278,289,0.2507122731154786
289,303,0.22926812967102073
291,306,0.20073216556701612
297,313,0.1758137003412778
299,320,0.1795749933088529
302,325,0.18581724234202562
310,327,0.20926576416381815
