16,26,0.1653083268256228
34,44,0.14859488611065652
40,58,0.15462595392875655
56,66,0.19269958512210061
81,91,0.24371269365750103
100,110,0.22035906010238626
126,141,0.19292518616006493
129,153,0.1924746348165589
151,168,0.2062733184396972
156,176,0.2619244761277768
161,179,0.20389482391040004
163,185,0.40374505613833567
170,197,0.39005470782051
205,215,0.4010543532182309
239,249,0.20127049100558436
240,252,0.19860390024877905
250,272,0.2830642433481596
274,284,0.32821032317140203
290,300,0.39567151833883674
292,305,0.4371459802921448
