2,17,0.20001044879780577
8,23,0.21593314747885123
12,33,0.1588683438964998
18,39,0.1921477040015716
20,41,0.19714778644735703
22,43,0.18463740111021393
24,45,0.19863722293766767
26,47,0.17664027544537314
30,49,0.19314551857147283
32,55,0.22030586380679323
38,58,0.22324499677671733
40,62,0.28982722469409156
70,80,0.8897453533401491
124,134,0.8703491648821412
176,186,0.2920300090642857
200,210,0.357764749583878
210,230,0.318495067353653
256,266,0.6447507402090608
282,293,0.47613724898765614
284,297,0.4636759142836611
296,313,0.28935980327777094
303,320,0.29352441089750686
308,327,0.2968684437384947
