0,15,0.2232679723644408
4,27,0.19324228251612813
8,29,0.20297058989570566
20,37,0.19251188704072558
24,45,0.18780442501271016
30,51,0.24693491710984777
38,53,0.23576929939408892
50,73,0.2951695938229373
176,186,0.2900499387432706
200,213,0.29115882106413254
209,233,0.3668084068979184
240,253,0.34441274250585946
248,258,0.31639552074569693
278,293,0.23934325550846852
286,303,0.17416872994987437
288,311,0.16450372332405078
292,313,0.16493618470071375
294,318,0.15016356354075616
296,320,0.14205825599539185
302,327,0.1716996404634708
