6,16,0.8193653805334167
54,66,0.038294555607605196
116,126,0.5761790581951138
203,213,0.40446126294918816
235,245,0.28817498517819207
252,262,0.38346105647869866
264,274,0.14278262632135008
275,285,0.13356006108651775
309,319,0.5387768184090882
355,365,0.3173179046212773
386,396,0.38161873728439333
389,412,0.7741122825223998
442,452,0.96813106370755
