53,64,0.7151678699111554
73,83,0.22320902077796928
86,118,0.2727541305137021
152,167,0.1627680646030577
273,285,0.40612179089575184
287,312,0.17844333789926115
340,350,0.44890419413973964
378,390,0.9402912248268429
