,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
3,4.685783,-0.852032,-1.916714,-1.98225,-40.474434,-74.477291,-89.494629,-88.773537,-72.630386,-104.793205,-119.650898,-127.053909,-59.031143,-90.349216,-104.387054,-111.109715,-46.848679,-72.638683,-84.831963,-88.345013,-36.957092,-56.366844,-67.271004,-72.123699,-9.130786,4.313946,16.654148,21.165756,50.550431,66.53224,63.3784,59.202899,61.065291,72.480905,65.254377,58.087563,62.174082,68.106011,59.652442,50.665596,57.383855,61.592022,55.33547,48.183538,43.50935,70.388832,81.37888,74.064903,70.086536,90.557899,87.201576,78.445187,53.83873,76.718445,76.249695,69.104061,39.004555,60.749645,61.324425,54.306164,26.717663,47.635574,49.45364,43.47147,-4.193347,8.733731,25.591532,35.10338,57.255044,59.190981,45.692094,37.468791,69.765739,69.704544,57.043857,47.373743,72.755015,72.842762,62.453255,53.818386,71.156482,75.965666,66.410963,56.765054,66.752644,475.49855,-99.681301,456.369816
4,-0.659294,-0.751688,0.756683,2.84163,-38.970451,-71.492786,-87.385883,-89.691639,-68.980865,-101.111584,-117.518921,-127.892303,-55.671387,-87.728519,-102.590847,-110.800552,-44.546242,-71.986084,-85.496635,-90.769615,-35.742302,-57.336502,-69.92672,-76.537628,-6.573887,7.556707,18.632755,20.272043,52.725898,67.05928,65.829335,63.234892,61.948754,71.387243,65.437159,60.445255,61.775297,66.576021,58.619049,50.95996,56.22585,59.241802,53.60016,47.596477,41.645451,67.166061,77.911091,70.338192,71.147804,88.847694,84.806213,75.664272,56.115589,75.152378,74.285774,66.42786,41.137791,59.075203,58.990459,51.255741,27.950535,45.122452,45.728016,39.31715,-3.940726,6.461378,21.307288,29.55066,53.654748,50.755751,37.702085,30.893052,66.962888,60.808224,48.38645,40.599043,70.488095,66.893357,56.374792,49.249226,68.909878,71.69192,62.013098,53.823882,65.264568,473.996409,-99.753399,458.460994
5,-1.606064,0.492768,4.362373,0.551308,-38.518066,-69.570637,-84.921513,-87.350006,-67.403069,-99.545288,-116.269398,-127.24205,-54.618301,-87.352295,-103.301411,-113.297653,-43.984795,-72.078552,-86.133156,-92.543449,-35.538025,-57.494316,-70.030231,-76.615791,-7.00861,6.703933,17.783192,18.980224,51.159599,65.393686,65.30174,63.598231,60.734865,70.18064,65.964198,62.718967,61.063624,66.999074,60.451183,53.85451,56.09957,60.072406,55.383204,50.243902,39.0798,63.140316,73.594208,67.207661,65.92495,83.372612,79.913521,71.702957,50.770168,69.101143,68.526249,60.78804,35.506382,53.010521,53.26292,45.374222,22.12801,38.441219,39.419174,33.320217,-4.23472,5.978551,19.973109,27.950645,52.413997,48.238557,35.937443,29.789078,65.706576,57.588928,45.429408,38.163237,68.961316,63.828622,53.371622,46.456317,66.887244,68.496459,59.106383,51.32614,63.166466,473.871674,-95.883064,458.394797
6,-0.702896,1.21778,4.794788,2.098526,-37.974358,-68.914604,-84.598675,-87.245922,-67.34436,-99.016342,-115.215225,-126.751499,-54.805069,-86.987801,-102.704659,-113.015385,-44.28257,-71.766186,-84.820118,-91.006794,-35.951157,-57.650757,-69.361725,-75.910492,-6.990023,6.489166,17.308517,18.979483,51.046349,64.559129,64.709615,63.159248,60.24327,67.589284,63.201423,59.491026,60.154905,63.586499,56.38251,49.005127,54.847642,57.424672,52.217692,46.279279,36.002483,58.706532,68.852177,61.401787,66.992168,77.004318,71.036625,62.477417,52.094765,62.09507,59.261742,52.168121,35.486298,45.231113,44.059925,37.266197,20.440178,31.095428,31.621799,27.070656,-4.596639,3.892375,17.536932,26.710696,46.993731,47.604936,38.782902,32.291019,60.470573,57.853776,49.483322,42.329846,64.921666,64.061792,56.76666,49.501971,64.444953,69.771544,62.040268,53.62554,62.144251,474.303139,-91.407595,459.707009
7,-0.650826,0.770275,1.791515,2.582402,-37.608032,-68.285522,-83.672676,-86.749821,-67.327881,-98.586445,-114.647598,-125.785446,-54.674263,-86.294804,-101.075249,-110.425129,-44.045334,-70.882645,-83.682919,-89.513054,-35.605888,-56.875191,-68.578262,-75.085316,-7.889109,5.510113,15.87424,17.246396,50.641142,64.102423,63.758412,61.746151,59.785452,67.092625,62.041195,57.879032,59.694432,63.4659,56.103646,48.648889,54.31276,57.387745,52.04016,45.966389,34.580612,56.295891,66.393127,61.184177,62.443657,75.427094,70.56776,62.547283,48.512993,62.383404,60.079708,52.301617,33.13797,47.08683,46.137428,38.276424,18.774834,32.378197,32.768383,26.817055,-7.783639,-0.377357,12.355393,20.160892,44.167167,40.376063,30.081343,24.706155,58.657272,51.842435,41.554384,35.655491,64.118973,59.852637,50.570315,44.541869,64.341274,66.579294,58.236258,51.141321,61.192789,474.161329,-89.916716,461.377327
8,0.047607,-0.284793,3.120232,1.881967,-37.387848,-68.024654,-84.01474,-88.300037,-66.463966,-97.670803,-113.975372,-125.379124,-53.59211,-85.014553,-100.010147,-109.462967,-42.706032,-69.600391,-82.46109,-88.380547,-33.949013,-54.915161,-67.014542,-73.694515,-8.376937,5.174067,16.724976,19.923585,49.143139,63.71142,64.055678,62.450291,58.821343,67.620221,63.174623,59.223029,59.591,64.876218,57.981599,50.476516,55.081861,59.648675,54.982011,48.913428,32.528114,52.16383,61.059322,57.818985,59.5471,69.497509,64.409523,56.76939,46.482067,57.404594,55.06691,47.900105,31.581974,43.345585,42.39893,35.08976,17.294884,29.40794,30.306816,25.490284,-8.402687,-0.871545,12.305437,20.32805,40.588916,38.029609,29.030659,24.022392,54.769775,49.483816,40.276953,34.282594,60.640881,58.016056,49.44584,43.110865,61.25221,64.981132,57.632401,50.375616,60.817795,473.075788,-87.219086,462.458546
9,-1.275787,1.08304,3.456802,1.680784,-36.592827,-66.591053,-82.041378,-85.972481,-65.742188,-96.840763,-113.115177,-124.515495,-52.993469,-85.098667,-100.45372,-110.406761,-42.336617,-69.663792,-83.172626,-89.82296,-33.934021,-55.847397,-68.253822,-75.368843,-8.641538,4.260778,15.198629,17.248496,48.67186,63.135103,63.150664,61.10864,58.278248,66.215461,61.596777,57.514025,58.78985,63.910503,57.105114,49.633808,54.122445,58.372109,53.739284,47.932028,30.06855,48.177795,57.307606,55.153198,57.186985,63.974876,58.347359,51.544933,45.101566,51.729755,48.972073,42.687092,30.586224,38.626156,37.247028,30.944595,16.008739,24.864349,25.200462,21.075668,-9.223103,-2.796306,9.505797,17.389163,37.260199,32.871288,25.61228,21.625859,51.670707,45.526047,37.559626,32.21661,58.011363,54.806578,47.605554,42.568202,59.216607,62.587315,56.249438,50.112003,59.381475,473.663837,-83.922815,463.644339
10,-0.316772,-0.088118,-9.326477,-2.209924,-36.474953,-66.748695,-82.159824,-85.91732,-64.252853,-95.803986,-112.74044,-124.551315,-51.580925,-84.077053,-100.571594,-111.411953,-41.138306,-69.04644,-82.847214,-89.57531,-32.955551,-55.044823,-67.668858,-74.711895,-8.488706,4.701182,15.918021,17.608253,48.608751,62.917001,63.314982,61.735345,58.057552,66.440294,62.500494,59.116263,58.553531,64.167014,57.781034,50.702461,53.884892,58.594657,54.374572,48.991542,42.28363,68.667755,79.277973,76.279907,63.357296,91.162834,93.042984,86.337147,47.892838,79.919415,83.097267,74.103413,34.099617,62.983017,65.793972,57.380047,22.413197,46.084213,48.43483,41.596069,-8.353225,7.32471,24.694546,30.626908,54.652326,54.615461,37.260322,29.468223,66.150191,65.200469,47.543927,37.0274,69.831565,70.61209,53.358222,42.906162,67.774288,69.783585,55.595687,45.750448,59.052458,473.475761,-93.261538,461.334457
11,-0.293884,0.148201,-3.078346,-3.312601,-36.10096,-66.498985,-81.582012,-84.404297,-63.686028,-95.468388,-112.369251,-124.340515,-51.098213,-84.059887,-100.69685,-111.834469,-40.619087,-69.014568,-83.180065,-90.301838,-32.3172,-55.016098,-67.83205,-74.937172,-8.597078,4.576941,16.346631,18.426508,47.788212,62.278625,63.331346,62.408671,57.982278,66.066766,62.453934,59.393028,59.027898,64.99731,58.984858,51.913695,54.724327,59.950511,56.110315,50.868816,39.642105,63.785305,74.522552,69.2696,65.828762,84.879856,82.081318,74.151134,50.513363,70.009003,69.942455,62.795677,35.740013,54.062347,54.66013,47.961102,23.154602,41.145172,42.40551,36.646729,-9.246692,2.435189,18.407304,27.647141,48.128642,51.577773,38.501752,30.821298,61.770357,62.93849,50.379568,42.110014,66.196195,67.702658,57.17835,49.471528,66.350941,72.321465,63.000487,54.054705,58.775053,473.57257,-96.323404,457.970464
12,-0.183105,-0.201615,1.167984,-0.718281,-35.931129,-66.020336,-80.891933,-84.203911,-63.391342,-94.623928,-111.037159,-122.618523,-50.800896,-83.482418,-99.3857,-109.868889,-40.245552,-68.384972,-81.94479,-88.640442,-31.928902,-54.672089,-67.413769,-74.296474,-8.964801,4.239969,16.417644,19.243775,47.015282,61.583439,62.560639,61.551267,57.774179,66.507602,62.922929,59.815216,59.171962,65.643899,59.703324,52.576956,54.909948,60.124524,56.60333,51.45878,37.541885,60.182076,71.094475,66.366177,66.58247,80.135937,75.404835,67.503548,51.62962,66.62859,65.318356,58.300381,36.079445,50.113564,50.265026,43.780918,22.018776,36.260147,37.441864,32.255802,-7.79741,1.118176,14.004191,21.941836,48.072449,43.523419,32.564636,27.520553,62.186185,56.630006,45.962314,39.628389,66.809561,63.978367,55.02888,48.975425,66.211632,69.852992,61.565964,53.725328,58.617096,473.305947,-95.130272,457.187175
