,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
36,-0.142822,-15.099149,-3.953705,-11.352257,-32.217751,-60.885887,-78.00602,-82.20829,-55.50293,-82.126923,-97.131557,-110.038433,-41.635437,-70.896606,-88.705845,-102.398815,-28.271828,-55.001907,-72.910366,-86.69117,-17.04895,-36.614571,-50.013771,-62.489204,-7.311311,4.665058,22.24256,37.292803,36.310292,68.109593,84.40318,93.752254,53.557676,89.169262,103.726428,109.492928,63.893831,97.936894,111.97758,118.132181,68.303983,97.287651,109.300699,115.892494,25.771351,42.639027,48.339157,49.567909,46.730232,71.48798,70.41172,62.965965,38.755302,62.712135,59.991817,50.513248,28.848495,50.308628,49.86763,43.473873,17.712593,37.880344,40.803509,37.136822,14.559697,38.061472,58.869447,72.933041,51.655208,86.419331,106.490376,115.740094,55.838119,97.025644,119.429434,125.78843,58.956144,97.069301,115.805055,121.431815,59.899752,88.25795,98.189454,100.440194,62.479506,413.689043,-81.286612,390.087109
37,-1.078377,-15.286994,3.372116,-11.016768,-30.741692,-55.998688,-72.49712,-81.634598,-49.613228,-74.156685,-87.731209,-99.052162,-33.321648,-54.519424,-69.831963,-81.422024,-18.511162,-33.599052,-48.827477,-61.317444,-6.899414,-15.649109,-25.397301,-35.405731,-9.961391,-1.207529,14.694807,31.296714,33.176706,64.437234,83.438639,94.922239,51.23407,92.439749,113.636751,125.593545,61.819511,99.960826,118.834778,130.189073,66.021873,98.24861,113.154419,122.332691,31.032085,45.301666,46.071625,44.55534,44.347458,60.312424,60.366383,55.729122,27.190762,47.185192,50.605946,49.683952,8.577461,21.187305,25.16716,26.774826,-8.745804,2.338829,7.985859,9.909325,13.181799,31.109549,49.141781,63.977255,35.825984,68.601311,92.146867,103.388591,40.525128,83.279817,108.025924,118.732581,43.876817,83.304085,92.639882,91.392771,46.638481,72.234582,73.1115,68.182458,61.033258,398.90689,-78.282366,379.575182
38,20.456886,-47.859719,-25.242977,-80.145119,-38.276138,-64.936295,-82.656898,-91.205063,-54.232063,-79.988136,-94.733162,-107.00798,-36.137352,-54.083748,-66.553574,-76.391487,-18.859978,-29.247437,-37.6054,-44.181862,-4.739456,-7.686653,-9.94297,-13.842201,1.655343,16.957836,38.658413,57.377989,40.530994,73.576913,92.738004,106.095544,56.228443,94.380997,118.904741,136.688921,65.985873,101.848289,126.602547,144.718266,69.710843,102.301043,121.357405,135.722404,34.812412,50.93502,54.467182,52.477684,54.525661,75.05928,82.56546,85.381565,33.576622,47.706985,52.361412,54.520855,12.756386,26.586857,30.246277,31.135712,-6.650791,7.107811,13.086491,14.472198,14.940512,39.741392,62.523033,78.518551,56.283278,96.96025,117.781501,131.629586,64.26952,112.729267,138.953371,154.654524,67.640166,109.517875,108.702955,100.3635,69.27223,98.808625,97.91664,91.478357,80.947123,351.290884,-104.068365,299.673777
39,6.952629,-42.932036,-14.969444,-50.391362,-40.166588,-69.771652,-89.440842,-98.251648,-54.610634,-79.501648,-92.339287,-101.706104,-33.108902,-49.418564,-60.327187,-69.016685,-14.023819,-22.014656,-29.395409,-36.235886,0.708504,1.133194,-0.004807,-2.868118,6.601798,26.032553,48.039042,65.185958,42.175346,70.012864,82.21104,90.471517,55.844417,89.912922,109.39067,124.850441,64.728017,97.00576,116.252375,130.975341,67.977571,96.792042,114.538246,128.807654,36.912689,53.516064,55.854263,54.185257,58.326473,81.246471,91.640511,97.811165,37.80241,49.514408,53.571911,55.329552,17.69886,32.081051,36.280746,36.573029,-1.170902,13.054905,18.893967,19.579983,13.954667,39.344584,62.733911,79.050407,54.347155,89.974302,107.977141,121.206487,65.495698,111.132957,134.893219,150.004471,71.000068,108.205123,104.313057,95.643608,74.134828,98.350252,94.873703,88.364037,87.121983,308.628667,-119.815578,249.552233
40,7.415886,-48.03651,-11.723843,-53.414415,-40.005455,-69.364929,-85.133629,-88.315544,-60.892525,-83.772583,-92.08786,-97.252693,-38.9328,-55.879326,-65.029106,-72.73819,-16.61396,-20.043869,-22.295036,-26.335258,1.921463,6.863937,8.869286,7.61055,8.226946,29.007997,53.005936,71.598368,25.826122,52.853166,70.875209,82.626806,35.474438,66.716133,88.550708,104.361222,44.311787,77.539745,98.670242,113.153925,50.770633,82.13904,99.397662,112.351417,35.905609,54.261417,56.477051,53.805885,60.49427,83.107224,91.90567,95.911388,41.056995,52.303963,55.713158,56.678181,20.070877,33.004532,37.416859,38.764515,-0.079136,12.981548,19.546909,21.892776,11.946852,36.783115,61.203859,79.228434,49.127516,84.603128,103.984359,118.552208,58.119303,104.511399,128.504954,144.123239,62.74342,105.585177,104.633603,96.410548,65.95827,97.888853,97.660747,90.96552,92.713194,261.224049,-133.364096,196.76971
41,1.603775,-36.340858,-15.281982,-53.073738,-32.166252,-65.998421,-87.37072,-96.468201,-49.386749,-70.773125,-81.916466,-91.266403,-29.838409,-46.783676,-58.228111,-67.141571,-8.436813,-14.635277,-18.822899,-23.203468,10.768661,14.359131,15.836334,15.692368,3.856004,21.232385,40.38656,55.343004,9.599349,23.666586,37.836206,50.912535,18.384209,31.817826,51.30323,69.130636,27.141467,44.272637,63.247859,79.702121,36.041369,56.879972,71.84185,85.783487,35.802956,57.749977,62.646503,60.795479,63.810368,84.35257,92.895699,97.789822,45.81419,59.421329,64.043999,66.660748,25.739937,38.881359,42.188187,42.823734,6.261578,18.686199,25.184383,27.790031,13.160742,36.165734,59.997194,78.816497,44.246393,79.929733,100.778031,116.536427,52.81346,95.753523,119.332424,134.95781,58.31431,98.417066,102.313949,97.848097,63.030622,93.396757,96.788399,92.423324,94.164934,225.463089,-148.798113,144.27587
42,-1.728973,-44.006061,-10.271702,-42.292857,6.995201,3.702965,4.85939,5.22583,-28.119392,-40.50087,-46.786308,-52.269516,-36.250305,-54.781837,-61.750145,-65.841064,-39.228516,-59.410629,-67.455826,-72.504158,-39.448929,-55.380135,-62.712135,-67.288742,10.412478,24.7374,40.719704,56.910229,13.499134,26.017548,35.625171,44.333153,13.772565,25.040039,37.413895,47.761968,14.829979,24.564437,36.887782,46.12694,16.1896,23.322019,31.710319,38.931782,36.267128,60.252628,69.251575,71.783981,63.746624,83.067341,90.11776,94.365463,47.6647,68.376389,76.446991,81.528912,30.165768,47.7705,52.407246,54.317036,12.723255,28.389301,33.866444,35.186863,10.366042,29.89603,53.419355,73.068213,31.618619,68.870111,90.603786,107.024147,37.737468,79.596837,102.351802,118.382703,43.915967,83.816489,95.610695,98.450596,50.476701,82.28545,88.537864,86.971133,93.054399,183.623634,-158.451376,104.149619
43,3.233757,-21.777147,-3.953247,-32.670074,-30.988197,-56.157532,-74.423103,-89.439812,-60.510178,-74.242744,-73.611946,-69.828873,-49.858131,-63.212242,-59.949646,-56.763153,-39.701958,-51.016388,-48.285828,-45.071182,-29.710579,-40.029259,-40.140495,-37.216759,-1.744758,-0.366612,6.172015,15.476444,-14.675665,-2.572152,3.559108,4.999128,-13.643013,-1.05198,5.768168,7.751653,-10.464842,-0.483012,4.953186,5.871847,-7.316189,1.658616,7.238013,9.450901,35.876427,58.729191,68.677826,71.257324,67.207432,83.635998,89.504585,92.538357,51.061707,69.849758,76.614475,81.102734,33.084126,49.420624,50.905437,50.235386,15.521336,29.720421,33.786793,33.598309,2.326354,20.221438,42.843516,62.719677,24.8739,59.324701,82.968872,101.728401,33.360753,73.724033,92.330297,104.924787,41.178849,79.887959,81.993216,77.676368,48.19703,77.072387,77.932015,73.52038,95.402155,164.659589,-163.290625,74.292646
44,-5.072136,-22.907241,0.052185,-21.528633,-31.698017,-55.535659,-73.327617,-88.834419,-55.497436,-66.781482,-69.362182,-69.120769,-42.282028,-52.302131,-52.896709,-52.484493,-29.377613,-37.098827,-37.859687,-37.055912,-16.988239,-22.342643,-23.616428,-22.619934,-4.318361,-5.419309,-0.534604,8.212959,-20.544548,-15.191621,-8.744939,-5.003451,-20.294458,-13.576075,-5.603109,-1.11089,-16.678447,-12.716479,-5.812906,-2.23518,-11.509011,-8.888849,-3.051582,1.049077,35.020466,58.81319,68.39653,75.939102,67.309284,84.293289,91.085415,94.53186,52.17247,70.737305,76.690979,78.510933,34.933319,49.025002,49.754105,49.141045,17.787895,27.824421,30.228252,30.733566,8.440108,29.572396,54.029449,73.005845,19.548235,54.177094,77.102367,92.563682,25.679465,66.050278,82.387276,88.805984,33.814433,74.896025,78.2931,73.089455,42.916104,76.013213,76.573907,71.357912,89.777641,143.435972,-163.790817,54.447638
45,-5.072136,-22.907242,-0.952377,-16.343821,-32.407837,-54.913788,-72.232132,-88.229027,-50.484695,-59.320221,-65.112419,-68.412666,-34.705925,-41.392021,-45.843773,-48.205833,-19.053268,-23.181267,-27.433548,-29.040642,-4.2659,-4.656029,-7.092361,-8.023109,-6.891963,-10.472005,-7.241224,0.949474,-26.41343,-27.811089,-21.048986,-15.006029,-26.945904,-26.10017,-16.974385,-9.973433,-22.892051,-24.949945,-16.578998,-10.342206,-15.701833,-19.436313,-13.341177,-7.352745,36.295853,61.307659,74.686146,85.539036,71.247597,85.844364,94.128857,99.995384,56.698437,72.952538,70.776501,66.161213,39.719696,54.086494,50.4356,46.688576,22.159309,32.523251,32.665386,31.787567,10.158406,30.598626,55.670003,72.716328,14.671188,46.211507,68.17193,82.525134,18.236904,59.707369,68.470925,67.027695,25.277747,65.919522,70.164307,65.060141,34.819915,68.241461,70.145844,64.931948,84.208117,121.051834,-165.240583,38.62692
