,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
2,-16.542377,1.178507,-1.483212,-6.559129,-27.684746,-40.006256,-53.746548,-72.265434,-28.34919,-40.984211,-58.522053,-75.643787,-7.411022,-0.891724,-13.720894,-26.874161,15.125141,30.303326,20.561771,9.221478,36.217976,47.912579,41.928921,32.706814,12.280798,35.627579,53.681918,62.151975,55.771984,86.849114,107.167593,125.934469,53.945777,81.651767,92.189228,100.033691,46.205857,71.334323,76.166601,78.304092,35.691306,52.148223,57.526931,60.726158,35.531216,68.221722,95.139828,118.600559,77.176609,107.376194,103.275433,92.60107,65.302448,96.16293,90.394993,79.923306,50.219936,80.833912,76.457005,66.822338,34.020481,61.394291,61.472683,53.793468,-17.680995,-15.536959,-4.291098,0.009077,17.542736,41.61138,34.489952,26.658456,37.173995,57.30889,46.908639,39.502912,52.267463,70.354961,60.760306,54.116517,64.666266,80.901808,73.096618,66.206816,-7.827702,366.038226,-45.297489,369.665816
3,-3.152046,-1.579699,-1.110935,0.609971,-21.731987,-30.856705,-41.123657,-54.165401,-11.38979,-13.916073,-29.385281,-45.59309,5.83849,20.028477,9.989834,-4.303551,22.698269,39.240704,31.069622,19.130573,37.747707,46.518574,43.282986,36.571255,7.965988,25.825196,40.271766,49.654,57.032866,87.00701,102.112643,115.182982,59.5014,83.746094,84.252015,83.983833,53.13802,76.399153,75.166677,76.081509,41.514308,60.425804,62.132894,64.476075,35.03191,68.515663,96.079445,119.200516,77.678604,109.49501,106.396866,95.556679,66.344604,99.83139,94.377365,83.482933,52.214355,84.673691,80.382385,70.668983,37.164516,65.21656,65.480804,58.407784,-17.881376,-16.104384,-4.469248,1.016535,16.821553,40.257564,34.298217,27.029452,36.498507,55.456686,46.282428,39.271224,51.6394,68.3963,59.995342,54.054582,64.23494,80.032486,72.623054,66.306728,-9.399719,364.502061,-44.828396,370.31932
4,13.594723,-0.468253,-0.73288,-0.677464,31.145439,42.696877,44.315529,49.490318,3.254814,-17.739487,-33.471394,-46.821098,-19.633656,-48.078747,-64.925938,-79.193916,-39.448528,-67.652092,-83.660088,-97.001781,-55.652161,-76.641884,-88.628654,-97.60231,18.060822,38.608704,53.030389,60.216532,75.446406,106.600971,121.205191,132.080735,73.586546,106.197741,124.019589,137.505756,66.265355,94.440648,108.075509,120.332349,53.904281,76.606326,88.369656,100.561472,35.831623,69.671974,97.203484,120.392189,78.769341,110.138855,106.53614,95.728226,66.846886,99.864006,93.937912,83.035355,52.112846,84.435539,79.425087,69.626198,36.657543,64.641953,64.041939,56.595383,-17.66315,-15.445322,-3.436843,1.335908,17.589296,41.482877,35.149323,27.548156,37.453786,56.823841,47.11081,39.808885,52.623331,69.511389,60.641807,54.541113,65.147673,80.189085,72.339373,66.108015,5.017204,363.833875,-44.739075,369.441924
5,-9.333515,-2.964082,-0.663757,-0.630286,-23.149109,-38.88176,-55.972996,-73.626652,-21.988449,-28.851757,-44.950161,-60.921249,-4.388065,-0.50972,-14.319248,-29.257107,14.718876,24.644909,11.543026,-3.266258,33.209553,42.560978,36.451664,27.802677,15.243398,39.983639,56.573813,64.22858,64.487561,97.517671,113.445696,128.753067,64.30762,90.895865,95.061425,99.94934,58.695434,84.58522,87.030351,90.689804,50.193514,69.600433,70.54046,70.103328,36.418476,70.106277,97.722015,120.973206,78.847961,110.694923,108.412056,98.246956,66.98925,100.531311,95.303879,84.649086,52.31884,84.975586,80.658188,71.172295,36.868801,64.956436,65.173988,58.303757,-17.070469,-14.752359,-2.526333,2.648475,18.169873,42.571475,36.950459,29.630379,38.138783,58.042238,48.669266,41.33906,53.321419,70.621476,62.076392,55.981936,65.788518,81.433047,73.731659,67.291338,-3.40951,360.740041,-44.496031,368.681885
6,-0.489864,3.703913,-0.351448,-0.120043,-24.816227,-35.938797,-48.97831,-63.966293,-17.25317,-21.113262,-35.775948,-51.523876,1.839809,16.145897,6.706123,-7.485123,19.410896,35.105324,28.225479,17.800026,33.529015,41.080055,39.208488,34.266357,6.78495,25.119265,40.078487,50.231058,55.278598,85.817697,100.380543,112.706234,58.220511,83.413445,82.138175,80.111588,52.396398,76.995045,74.202568,73.270692,41.318559,60.902394,62.230336,64.626437,36.774559,70.614395,98.275108,121.543007,79.000053,111.189423,109.090004,98.960152,66.85009,101.273918,96.49704,85.822449,51.944962,85.496178,82.002182,72.746315,36.406345,64.90448,66.26152,60.067406,-17.187239,-14.937733,-2.570608,2.767839,18.656158,42.732705,36.450898,29.094448,38.789324,58.278186,48.39565,41.162331,53.712423,70.763008,62.020694,56.090987,65.721396,81.541357,73.87492,67.560817,-3.161659,364.232428,-44.109764,368.350316
7,-8.389091,0.141223,-0.15564,-0.258734,-21.89867,-29.409199,-40.09449,-56.910667,1.772804,31.271439,31.304512,24.707108,19.322319,47.597008,45.836678,36.820679,32.534065,56.042519,55.475349,48.989868,41.627655,59.211388,61.969643,59.860611,10.97663,32.301641,50.543762,62.030944,61.74998,83.488348,78.820325,73.291996,58.236073,78.824833,70.732689,64.126568,48.001992,68.514676,60.623035,56.583446,33.175965,47.784877,45.014815,45.926992,36.62384,70.355072,98.161354,121.294785,79.396248,111.553688,110.348854,100.900955,67.2892,101.501999,96.872406,86.656494,52.262192,85.640945,82.287254,73.37162,36.510258,64.610481,66.27903,60.686989,-16.826555,-14.689497,-2.490456,2.756044,18.986893,43.03096,37.557527,30.4566,39.242881,58.628373,48.836672,41.346223,54.256814,71.151974,62.658699,56.652915,66.276841,82.112734,74.607157,68.223584,-11.099367,364.287957,-43.81402,368.005887
8,-14.427567,5.534072,-0.161018,-0.039706,23.174801,42.868881,54.579849,63.377953,50.273438,80.514221,77.899017,69.831276,41.416512,75.265961,70.491714,59.510193,29.871368,58.756142,53.754044,44.664116,16.40522,26.347389,20.266457,12.500553,-12.563183,-7.059616,5.289849,15.31509,30.219417,46.607235,42.794394,35.820549,46.630268,62.423553,52.598507,43.997848,57.026752,76.978928,68.148496,62.50247,61.696689,83.662607,82.115142,83.426906,36.83424,70.552597,98.352013,121.623116,79.731903,111.742172,109.865799,99.949951,67.699585,101.942024,96.941643,86.442261,52.679214,86.071815,82.469444,73.365097,36.791382,64.913864,66.507912,60.780945,-16.561769,-14.446077,-2.140578,3.051767,19.134538,43.089561,37.224136,29.909615,39.17619,58.569648,48.632216,41.123243,54.105958,70.993831,62.420774,56.416782,66.241087,82.249758,74.674588,68.200798,-25.549965,369.796603,-43.99807,367.940756
9,36.642265,-7.803214,0.207939,-0.391374,25.845795,30.653,25.668983,24.954643,-2.86171,-23.213024,-38.558521,-52.120628,-23.494549,-51.301689,-67.66777,-81.127796,-41.652317,-69.913559,-86.049271,-98.599434,-56.392422,-78.342247,-91.261082,-100.276279,22.403296,44.704705,60.706707,69.434386,78.295015,109.743203,124.814379,136.043506,75.994256,109.037828,127.199982,140.985144,68.643919,96.819706,110.720032,123.866942,56.285377,78.209243,90.036114,102.767629,36.945248,70.722885,98.684235,122.123222,79.657402,111.71711,109.481163,99.330826,67.395859,101.580162,96.443024,85.809402,52.156563,85.568161,81.959267,72.857552,36.121731,64.37851,66.100388,60.50972,-16.28204,-13.96535,-1.768161,3.042752,19.856524,43.655071,37.556539,30.162544,39.919727,59.262982,49.198529,41.686715,54.79077,71.740764,63.05668,57.080228,66.794186,82.820888,75.214781,68.715241,10.97826,361.982675,-43.904171,367.538668
10,-9.017944,-1.990525,0.119247,-0.038409,-23.288841,-41.783981,-58.613033,-79.167881,-31.619053,-49.54771,-66.968479,-82.996731,-12.193336,-15.021973,-28.858166,-42.352295,8.465767,14.774895,0.874786,-13.153667,27.296906,33.725281,23.774185,12.607384,12.829327,36.333634,55.476694,62.518402,60.419938,89.967571,105.840268,121.756869,64.915862,90.875735,97.606159,103.234277,63.126088,90.488251,95.944579,100.713996,57.370455,80.234719,87.322307,91.953465,36.900787,70.470886,98.255882,121.635246,79.404602,111.75808,108.610382,97.858315,67.277756,101.853104,96.090202,84.994011,52.166862,85.979118,81.74984,72.234764,36.097584,64.60968,65.86441,59.896545,-16.350583,-14.24792,-2.11841,2.797541,19.779707,43.677116,36.953855,29.236968,39.699834,59.104777,48.821543,41.325413,54.621636,71.65561,62.727304,56.859471,66.803078,82.872079,75.150004,68.866344,1.917,359.93676,-43.828239,367.444869
11,-3.282509,4.371497,0.236034,-0.125971,-25.557117,-37.680073,-49.752617,-63.292179,-18.393631,-26.310596,-42.661171,-59.43924,-0.29686,10.236053,0.212631,-13.841858,17.398682,31.768112,24.450188,13.118935,33.611984,42.102356,40.772781,35.934105,10.846151,30.656548,46.390985,55.821755,57.896322,89.640109,106.682667,120.483946,57.758742,83.962714,85.755761,86.453479,49.619297,72.471025,71.330124,71.681422,36.38464,51.681699,51.936234,52.019041,36.668587,70.072918,97.811222,121.140919,79.721889,111.421452,108.65221,98.207302,67.403011,101.342411,96.124249,85.470943,52.067814,85.205669,81.378307,72.152309,35.829735,63.858776,65.643139,60.05064,-16.081166,-13.93256,-1.823366,3.017372,20.136377,44.127956,37.593713,29.969945,39.954678,59.691839,49.579838,41.982994,54.686474,71.938365,63.254158,57.211324,66.603253,83.061035,75.676365,69.150828,-1.283083,364.30872,-43.509779,367.319362
