,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
2,-3.797207,2.80668,-0.842972,3.025832,29.729347,48.648262,61.148071,73.909492,52.715378,77.937698,87.514,94.140244,37.090759,61.876488,71.734314,78.140488,18.63802,35.232353,44.019127,49.446259,-1.223488,-3.999538,-5.945778,-8.428745,-3.256531,10.984225,30.854334,45.481525,31.405148,52.400226,63.019259,71.757622,44.562802,67.23354,78.227707,82.901904,51.893811,75.681799,88.970858,97.281846,52.562012,78.087718,92.75622,104.589822,35.329113,66.613255,89.732952,107.92345,67.731457,101.964512,110.902233,110.969524,52.874279,87.584324,98.976231,101.3764,36.157665,67.416172,80.632038,86.256351,19.075699,41.042347,53.30698,62.148113,-15.994345,-10.242788,6.313856,17.656048,16.368429,38.698427,47.493106,51.305886,36.453985,62.652956,71.545386,72.772922,50.528942,76.398845,85.251384,87.069131,58.917921,83.768756,93.152781,96.346513,-34.642754,376.2546,-46.785336,376.306409
3,6.052666,-8.106224,1.288319,0.404527,34.453583,56.772652,75.666618,84.960938,49.274712,82.648544,81.431923,75.211143,28.390961,57.938004,57.235794,51.41613,6.580009,21.65863,17.817993,11.05505,-15.47287,-17.920818,-21.650791,-24.896049,0.779352,16.758568,36.340735,48.980612,49.583667,72.645902,69.783955,62.27387,63.152393,92.700521,89.130606,79.119506,70.397446,107.595029,109.756294,105.84953,72.401185,106.571022,117.480653,121.147886,33.345909,64.087486,88.227539,107.075844,66.918869,100.971565,109.69059,109.067802,53.012924,87.229042,99.48967,101.572952,36.722374,68.325577,81.990395,86.712456,20.452023,44.68277,57.266693,63.551216,-15.674354,-10.798171,3.838838,15.164604,15.641997,38.538988,44.945346,45.503755,35.398053,61.940603,69.089757,69.154533,50.823368,77.642004,84.112212,84.618627,60.683118,86.397657,92.640685,92.497918,-29.505129,367.968837,-46.412058,376.531396
4,-16.461411,-0.843078,1.465073,0.24095,37.364273,68.006287,91.100922,106.297646,70.454865,104.590988,107.874527,104.393921,51.612511,85.971336,92.683411,92.190857,29.643517,53.461075,59.478378,59.574394,7.108326,4.591599,1.247749,-2.431812,-9.624666,0.148571,19.489295,34.533794,32.335788,58.883649,62.076701,57.176312,51.047707,80.42633,82.717703,77.049324,62.1973,92.885649,101.691875,102.040333,64.37888,94.934281,110.436475,119.239305,33.030968,63.69976,87.775154,106.006393,66.143074,100.227585,108.252296,106.781845,52.102547,86.409645,98.11409,99.771538,35.787048,67.255783,80.550728,85.020447,19.705467,43.471985,55.928993,62.083511,-15.333307,-10.479662,4.25059,16.400168,15.758026,38.464887,44.598185,44.762441,35.362794,61.476611,68.58822,68.858811,50.764334,77.061365,83.487916,84.055896,60.728875,86.093165,92.379913,92.090365,-46.752234,367.05419,-45.732679,376.700778
5,17.948971,-0.110224,0.81871,0.134369,36.140842,57.38039,74.9687,83.036785,48.403645,80.181828,79.913921,74.414349,26.417027,52.101917,52.310772,48.368855,3.651352,14.839268,10.286064,4.205475,-19.034214,-23.648071,-28.156757,-31.010571,2.054127,19.046359,40.153946,53.565518,52.653465,75.22923,71.886125,63.755077,64.966497,95.348811,93.194648,84.373849,70.841555,107.859198,111.401263,108.369133,71.251516,104.190914,116.332527,121.387354,32.360115,63.00087,86.84166,105.384521,65.767479,100.228844,108.626289,107.674713,52.02507,86.520538,98.555489,100.468025,35.70591,67.089844,80.579567,85.139008,19.435787,43.00827,55.47226,61.721649,-15.750863,-11.050051,3.618389,15.041165,14.406433,35.306292,41.667696,42.536216,34.387446,60.250062,67.784168,68.283853,50.016846,76.568844,83.109632,83.749305,60.120572,86.046359,92.287287,91.764447,-29.196939,366.798898,-45.307646,376.690079
6,-19.703121,-2.310268,0.960617,-0.146719,39.906464,71.294518,94.682693,108.82473,73.810501,107.024689,108.066216,102.148132,54.346504,86.996613,91.388397,88.960533,31.678848,49.968224,49.968796,45.059166,8.114204,3.999939,-1.764221,-7.979221,-8.678218,2.245183,23.058036,38.944009,37.564381,65.699413,66.573119,59.267551,55.430751,85.951633,86.280701,79.074243,65.63723,98.222243,109.833605,112.297941,66.789307,97.248624,111.231511,118.660333,32.586937,62.809296,86.170235,104.418068,65.948639,99.360352,106.969757,105.091438,51.776505,85.442848,96.976204,98.377304,35.156822,65.931702,79.168167,83.670044,18.593273,41.768188,54.17347,60.466919,-15.633228,-10.765505,4.178342,16.130875,15.680776,38.275561,44.289248,44.453998,35.257571,61.071096,67.894763,67.944411,50.721171,77.103046,83.329155,83.881204,60.724923,86.281195,92.740597,92.718861,-49.124193,364.348225,-44.571161,376.402955
7,21.768208,2.555479,0.143738,0.528584,37.490215,59.830799,78.613415,88.090382,47.505169,80.471706,80.844898,74.104328,24.623508,54.217587,55.115147,49.26939,1.572762,15.121021,11.50526,4.276886,-20.665569,-27.106876,-31.149044,-34.32478,0.04761,14.080205,33.318855,46.725549,50.207654,73.470578,69.135082,59.819291,63.482511,93.219966,88.738985,77.992499,70.225965,108.128368,110.890093,106.830683,70.582203,104.229694,117.593533,123.692189,32.68856,63.198395,86.313057,103.958359,66.375389,100.034752,107.120934,104.633102,52.158051,86.044235,97.393456,98.386002,35.434914,66.431694,79.558182,83.695564,18.738327,42.270927,54.544601,60.196266,-16.11624,-11.126621,3.65266,15.906968,14.013885,35.757132,41.290401,41.030555,33.988044,59.349309,66.1484,65.913934,49.923294,76.185188,82.23642,82.335035,60.318235,86.248035,92.132788,91.111127,-27.600317,366.78732,-44.671755,376.815155
8,-25.895977,-4.510003,0.372906,-0.410023,41.320381,74.747314,100.187988,115.092545,76.518059,110.351715,112.739868,107.374992,56.032448,93.061409,98.51944,95.796089,34.081306,63.084068,67.701187,65.228806,12.68858,16.482239,15.167599,12.07449,-7.614135,2.55622,23.157146,40.665796,36.401374,68.106567,67.686109,59.859553,56.193492,88.227013,84.706128,75.116227,68.670163,100.134962,103.036676,99.456202,72.423415,102.257324,114.493168,120.781398,32.083454,62.302608,85.099125,103.715229,65.316296,98.73373,106.717472,104.892712,50.869274,84.716778,96.59483,98.012753,34.154263,65.232067,78.552761,83.022137,17.555237,40.914974,53.517666,59.965496,-15.672996,-10.910804,3.747571,15.174793,15.283474,37.962918,43.348172,43.010088,35.040148,60.802852,67.057181,66.589421,50.702831,77.055869,83.193984,83.650504,60.933392,86.630703,92.926034,92.65532,-53.665638,362.122401,-44.468193,376.250216
9,26.054363,-0.116276,0.056019,0.251015,37.071705,56.217442,69.728909,73.141651,45.127544,70.89735,68.337421,62.524853,22.346592,38.051891,34.4034,29.257221,-0.668221,2.536411,-5.098572,-11.587029,-23.315964,-29.764194,-35.314636,-38.675423,9.668015,30.161927,52.836493,66.542985,60.094636,82.168865,82.666141,79.711199,69.491691,99.215622,103.046556,101.186633,72.287194,106.339026,115.760719,120.273068,70.122162,99.580629,113.276932,122.588091,32.335052,63.255043,86.533127,104.01123,64.626045,98.633766,107.36412,106.712379,50.831795,85.122528,97.838631,99.886208,34.529114,65.752144,79.6978,84.47628,18.365707,41.239243,53.821678,60.427551,-16.174841,-11.180715,4.29011,17.175013,14.578037,35.470795,39.999941,39.37373,34.611909,59.512392,65.920664,65.440802,50.052537,75.95807,82.09248,82.452608,59.745808,85.448368,92.121858,92.129762,-27.820358,361.942043,-44.621258,376.43715
10,-20.244427,1.70425,-0.087032,0.785342,38.731155,67.410507,89.097061,105.820084,68.457642,101.198158,106.22818,105.094757,50.421181,82.517624,89.710808,90.617409,28.955612,46.788025,49.295197,47.42981,6.306553,1.183376,-4.191513,-9.30479,-7.118958,4.012789,23.58557,37.431679,40.985539,65.491375,69.926784,67.736435,57.370147,83.97772,88.316674,85.487888,65.598451,95.53079,110.050102,116.724519,64.208387,94.002282,110.146001,121.598788,31.707973,62.334995,85.783138,104.149647,64.711246,99.001064,106.98801,105.632572,50.733662,84.89439,97.115307,99.010105,34.425602,65.373974,78.601398,83.038845,18.318729,41.219845,53.294048,59.407482,-16.267652,-12.205339,2.082656,14.08144,13.671479,34.195649,39.458452,39.661857,33.724555,58.29313,65.220538,65.368616,49.583049,75.353595,81.562476,82.08192,59.996083,85.746993,91.940127,91.256735,-48.21207,363.565539,-44.855576,377.141737
11,21.151085,-0.034086,0.325298,-0.172839,37.874222,59.375725,75.337372,82.365074,45.828552,73.644218,73.799286,69.295578,21.799622,41.022148,39.736404,35.092392,-1.561375,2.872868,-3.851795,-10.81398,-23.792553,-32.991829,-37.839375,-40.375156,4.991162,22.217922,43.501498,56.927396,56.687743,80.588919,79.397136,73.084947,67.377295,98.854753,101.3696,97.40757,70.943752,106.9724,115.767635,118.774694,68.388828,99.162455,113.535481,123.046341,31.341362,61.613274,84.856567,103.272057,63.577309,98.538895,106.984749,105.973778,49.935608,84.677925,97.342644,99.26651,33.905411,65.154305,78.426361,82.766991,18.075829,41.352539,53.179436,58.907204,-16.087279,-12.288826,1.517516,13.450536,12.475497,32.412235,37.572532,37.564319,32.892715,57.289747,64.682383,64.819716,49.209274,74.996555,81.682704,82.333924,60.019424,86.134044,92.212878,91.175657,-27.14839,363.50666,-44.617682,376.944105
