0,2,0.30940479022381656
6,7,0.1712672709745175
30,31,0.08901632136947563
33,45,0.07875403966673217
88,115,0.10877252467141635
192,194,0.17699432366311613
195,196,0.0873432212714838
224,226,0.11467742983419787
242,243,0.09122652138006532
259,262,0.17121508983055084
264,266,0.09266561583941618
280,294,0.07063084543548542
349,354,0.10093140582443233
382,385,0.14590943266006445
396,403,0.16569694741917446
427,428,0.24223267895361272
442,445,0.29316568273098814
446,447,0.18662941497610513
448,451,0.08413055942414865
450,453,0.06713939251464779
