13,13,0.2833743401358041
35,36,0.8994274171779032
61,61,0.963453206677186
62,62,0.9595322939345713
65,65,0.9526346656272288
194,202,0.21007857017376785
202,207,0.18294313861688183
225,229,0.2819240690429376
237,242,0.2639693304812001
248,256,0.12684592634626696
274,274,0.2382973738865959
280,281,0.40501115091671835
311,312,0.3836427074712533
340,354,0.1784131809821775
354,360,0.35315051787304763
387,390,0.23868277942248628
396,400,0.40509668337399396
400,410,0.16673413250469943
410,416,0.13679597022802614
417,423,0.18213871426846379
432,436,0.20379489704585318
436,442,0.13509563068615782
442,448,0.17982646706854344
450,452,0.14632231266496298
