0,1,0.2270970968975679
9,10,0.37848452075494415
14,15,0.22980626810571264
19,22,0.18656384235990947
29,47,0.9360136393369295
116,118,0.8652604466507267
193,203,0.21697089080657966
225,226,0.2675376200348815
227,230,0.1566286441221006
312,312,0.8313898706109007
340,347,0.7542569345148623
350,356,0.39009054899282847
387,387,0.6772603058487853
390,393,0.32487741248867824
397,400,0.2294175383983154
404,407,0.29355936952940337
410,413,0.2379818905385434
433,435,0.31994483288107306
437,440,0.17801311196639952
442,445,0.2312883783372342
