0,0,0.3168757332113042
1,1,0.23134920733267245
9,11,0.3252169277557682
15,15,0.26593665011193895
20,21,0.14262983852197292
29,30,0.17357072115249633
115,115,0.5049599184038092
116,118,0.2257000474415582
193,197,0.09095683843502805
203,220,0.08871677955218521
278,287,0.6613268897198947
308,308,0.5984557641984867
309,309,0.29422668345239306
313,318,0.2643715388407895
340,345,0.6037663167378844
354,356,0.2924407397716366
383,383,0.514013863945191
384,384,0.4421366811656499
385,385,0.42176977404589894
386,386,0.17564526882495163
389,391,0.14493658654788216
397,399,0.2084023725145267
406,407,0.18655881069293206
408,411,0.15553331484034744
412,413,0.1428990700911869
414,417,0.1273993293674474
418,419,0.13541546829843215
421,424,0.13602676579483047
423,425,0.15877715206994664
425,428,0.11367854283801299
427,430,0.11672723035539295
444,445,0.12767409903147914
446,449,0.10878813205696153
