13,15,0.766255583823517
25,25,0.7789735521676939
31,33,0.7589846282752839
194,202,0.27790776204605067
206,215,0.36360827279708813
215,218,0.2865258752241214
228,230,0.28144547472076403
237,241,0.36377301712458837
238,245,0.22934800903211977
247,252,0.2833194096090858
252,255,0.14227098156242374
273,287,0.8492220923241429
280,289,0.9107617433001103
310,312,0.6300106322059027
353,355,0.26597091129360967
390,394,0.3350760362653964
396,400,0.4105434972362526
400,402,0.3545762321070706
406,415,0.17411735487353497
415,425,0.34894227697554087
426,431,0.2817417726534723
436,442,0.22936937147003228
442,448,0.1755698017365116
