6,6,0.8375412321306148
13,13,0.2579661693574211
18,18,0.2915577178399664
35,35,0.13522720455737325
194,201,0.13507216536285516
203,209,0.12018751494497792
249,270,0.7707552713618007
274,274,0.3989358057727962
281,281,0.1700341795061031
312,312,0.19081519775048883
339,356,0.07339417781765833
376,377,0.2795425539414984
386,387,0.26423798979177926
396,402,0.10787866151075742
400,411,0.09447041723996008
407,414,0.08967704448287961
413,418,0.09537667674343897
417,423,0.10921893072053535
424,429,0.09651529740451115
430,435,0.18354697006521536
433,436,0.16371456401475504
436,441,0.0902004911786809
438,444,0.09186464429061925
