5,9,0.6972928642359311
22,30,0.5025561741364598
30,34,0.2826772064347074
116,118,0.3819301161286316
193,202,0.31524383951107837
215,220,0.4095502240263668
231,236,0.4865934846294553
235,240,0.3065117911398623
242,264,0.31549969737364236
310,312,0.31237590885159283
350,369,0.40842797911181633
377,393,0.5584845228649136
393,397,0.3279880338577573
406,408,0.462365001680038
408,412,0.26207608253488157
431,437,0.6972769783342287
437,439,0.2415627288020934
439,442,0.2134505572012937
446,450,0.2343036294397124
