11,11,0.18024433014746094
115,115,0.6090667256947031
119,119,0.2838238498056634
120,122,0.12852794200061107
123,143,0.12187447722502204
193,205,0.14904162417604133
203,227,0.10338828109669523
237,238,0.17339742104339634
240,241,0.1629170754791574
242,247,0.13793719087985307
265,272,0.18998637705548133
274,280,0.1812670241357121
309,313,0.16596183290579275
313,319,0.2092630560999455
330,338,0.12560636246878037
353,356,0.2596393834447028
387,390,0.1533957448913123
390,391,0.14793795877545252
408,409,0.2841150202767339
427,428,0.3708332209117438
444,445,0.16159549355180408
448,449,0.1275254463528142
