73,83,0.6239482198213044
105,118,0.8577543848346865
211,226,0.0988418464104927
279,289,0.45211895915240513
310,320,0.9212462785473476
390,400,0.42244926898159796
419,429,0.929186552453735
434,444,0.8549989188871459
