frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
1,0.4922042787075043,0.7676385641098022,0.48669740557670593,0.7908785343170166,0.4881713390350342,0.8167340159416199,0.48985546827316284,0.8386833667755127,0.4914245009422302,0.8525397777557373,0.499028742313385,0.8275591731071472,0.5091139674186707,0.8465288877487183,0.5131958723068237,0.8538088798522949,0.516289234161377,0.8587919473648071,0.5048010349273682,0.8193814158439636,0.5151866674423218,0.840520441532135,0.5206340551376343,0.8502970933914185,0.5238356590270996,0.8550536036491394,0.5088049173355103,0.8061329126358032,0.5166820883750916,0.8263952732086182,0.5214363932609558,0.8374313712120056,0.523411750793457,0.8456733822822571,0.5106260180473328,0.7910844087600708,0.514290452003479,0.8057340383529663,0.5179871320724487,0.8135305643081665,0.5198719501495361,0.8227732181549072,0.4843413531780243,0.7674770355224609,0.5027298331260681,0.7530294060707092,0.518101155757904,0.7614327669143677,0.5298181772232056,0.777588963508606,0.5389765501022339,0.789135217666626,0.5182803273200989,0.7937338948249817,0.533977210521698,0.8202937841415405,0.538417398929596,0.8304495811462402,0.5391548871994019,0.8344535827636719,0.5098751187324524,0.8121383190155029,0.5256472229957581,0.8383888602256775,0.5313895344734192,0.8472752571105957,0.5338529348373413,0.8491691946983337,0.5008096694946289,0.823864758014679,0.5139862895011902,0.8499445915222168,0.5197255611419678,0.8602633476257324,0.522145688533783,0.8638147711753845,0.4916881322860718,0.8288010358810425,0.49718931317329407,0.8543921709060669,0.5003280639648438,0.867566704750061,0.5023173689842224,0.8752020001411438,0.5074823498725891,0.4071860611438751
2,0.4902265667915344,0.7703477144241333,0.5057106018066406,0.7672043442726135,0.5155642032623291,0.7809502482414246,0.5220745205879211,0.8001298904418945,0.5287210941314697,0.81424880027771,0.5176824927330017,0.800661563873291,0.5308191180229187,0.820927083492279,0.5358067750930786,0.8311771154403687,0.5392579436302185,0.839611828327179,0.5095446705818176,0.8133620023727417,0.5224539041519165,0.8352449536323547,0.5275881886482239,0.8458570837974548,0.5309247374534607,0.850368857383728,0.4999338686466217,0.8204382658004761,0.5085767507553101,0.8433996438980103,0.5131531953811646,0.856226921081543,0.5159798264503479,0.8642491102218628,0.4895893335342407,0.8210832476615906,0.4881434738636017,0.845721960067749,0.487129807472229,0.8598807454109192,0.48583659529685974,0.871303141117096,0.48390230536460876,0.7703977227210999,0.502302885055542,0.7549591660499573,0.5185967087745667,0.7605108618736267,0.5306382179260254,0.776492178440094,0.5401124358177185,0.7874402403831482,0.519179105758667,0.7861973643302917,0.5370088219642639,0.8077514171600342,0.5416638851165771,0.8162404894828796,0.5416989326477051,0.8199207782745361,0.5114409923553467,0.8055849671363831,0.5295191407203674,0.8308735489845276,0.5354524254798889,0.8394569754600525,0.5367025136947632,0.8406418561935425,0.5027344226837158,0.8191708326339722,0.5190148949623108,0.8441417813301086,0.5258981585502625,0.8526867032051086,0.5288274884223938,0.8544412851333618,0.4938375651836395,0.8272683024406433,0.5052785277366638,0.8512555956840515,0.5116663575172424,0.8603135347366333,0.5162711143493652,0.8633962869644165,0.5082696676254272,0.40716759860515594
3,0.49337899684906006,0.7625231742858887,0.5113235712051392,0.7632754445075989,0.5229480862617493,0.7786993980407715,0.5327886939048767,0.7976011037826538,0.5376294851303101,0.8098017573356628,0.5190429091453552,0.8103838562965393,0.5364251136779785,0.8326447010040283,0.5357914566993713,0.8298822045326233,0.5325514674186707,0.8226330876350403,0.5081659555435181,0.8234810829162598,0.5235550403594971,0.8520024418830872,0.5231893062591553,0.8485565781593323,0.5201582312583923,0.8388933539390564,0.4968060851097107,0.8304743766784668,0.5046595335006714,0.8663793802261353,0.5026592016220093,0.8684655427932739,0.4991368353366852,0.8646945357322693,0.48532021045684814,0.8324084877967834,0.48404523730278015,0.865390956401825,0.48210254311561584,0.8759214878082275,0.4804123044013977,0.8794612884521484,0.4845733046531677,0.7707881927490234,0.5019409656524658,0.7556585073471069,0.5179522037506104,0.7603652477264404,0.5305251479148865,0.7744936347007751,0.5403419733047485,0.7854258418083191,0.5194268822669983,0.7858866453170776,0.5371626615524292,0.8079879879951477,0.5417038202285767,0.8141717314720154,0.541379451751709,0.8147107362747192,0.512184202671051,0.8049561977386475,0.5300050973892212,0.8305764198303223,0.5363908410072327,0.8374771475791931,0.5374758839607239,0.8375396728515625,0.503699541091919,0.8198454976081848,0.5201595425605774,0.8457322120666504,0.5272766351699829,0.8519775867462158,0.5297360420227051,0.8524664044380188,0.4952253997325897,0.8293626308441162,0.5078455805778503,0.8541836142539978,0.5143997073173523,0.8602097034454346,0.5176728963851929,0.8600718975067139,0.5087462514638901,0.4073408991098404
4,0.4848053455352783,0.7617093920707703,0.5042659044265747,0.7524191737174988,0.5202252864837646,0.7618528008460999,0.5322537422180176,0.7805214524269104,0.5401687026023865,0.7950431704521179,0.5215005874633789,0.7929215431213379,0.5392798185348511,0.8185468912124634,0.5409899950027466,0.821628987789154,0.5391771793365479,0.8168988823890686,0.5116868615150452,0.8109832406044006,0.5295820832252502,0.8393409848213196,0.5330779552459717,0.841552734375,0.5328214168548584,0.836081326007843,0.500244677066803,0.8217453956604004,0.512649655342102,0.8513673543930054,0.5157836675643921,0.8598675727844238,0.5158336758613586,0.8602039217948914,0.48850759863853455,0.8238511681556702,0.48719680309295654,0.8533447980880737,0.4854552149772644,0.8683083057403564,0.48353877663612366,0.8768052458763123,0.4853363633155823,0.771020770072937,0.5025399923324585,0.756220281124115,0.5185133218765259,0.7609052658081055,0.5310525894165039,0.775123655796051,0.5405480265617371,0.7868510484695435,0.5197858810424805,0.7862312197685242,0.5375382304191589,0.8081490397453308,0.5417177677154541,0.8140692114830017,0.5409519076347351,0.8142277598381042,0.5124731063842773,0.8051547408103943,0.530341386795044,0.8303611278533936,0.536437451839447,0.837225615978241,0.537300705909729,0.8374868035316467,0.5039754509925842,0.8200210928916931,0.5203654170036316,0.845404326915741,0.527289867401123,0.8516075611114502,0.5296178460121155,0.8521558046340942,0.495599627494812,0.8296393752098083,0.5079780220985413,0.8541222810745239,0.5144660472869873,0.8601905703544617,0.517671525478363,0.8599110841751099,0.5091554671525955,0.40740998089313507
5,0.494153767824173,0.7616029977798462,0.512977123260498,0.7635857462882996,0.5240393877029419,0.7799875140190125,0.5331999659538269,0.8003616333007812,0.5374020934104919,0.8133071660995483,0.5193639993667603,0.8124268054962158,0.5359151363372803,0.8342180848121643,0.5357756018638611,0.8309911489486694,0.5329112410545349,0.8231426477432251,0.5079126358032227,0.8243119716644287,0.5212901830673218,0.8536385297775269,0.5213989615440369,0.8515592217445374,0.5193458795547485,0.8430449366569519,0.4960555136203766,0.8299828767776489,0.5018825531005859,0.8657141923904419,0.49951109290122986,0.8691331744194031,0.49634411931037903,0.8662064075469971,0.4842401146888733,0.8303785920143127,0.48183706402778625,0.8621733784675598,0.4794887900352478,0.8738930821418762,0.4780024290084839,0.8787722587585449,0.4857627749443054,0.7711504697799683,0.5026170015335083,0.755946934223175,0.5185757279396057,0.7604843974113464,0.5309928059577942,0.7746431231498718,0.5406505465507507,0.7856689691543579,0.5200166702270508,0.7850562930107117,0.5379652976989746,0.805229902267456,0.5423389673233032,0.8113702535629272,0.5418433547019958,0.8122085928916931,0.5128591656684875,0.8043429851531982,0.5308255553245544,0.8293069005012512,0.5370937585830688,0.8365792036056519,0.5380898714065552,0.8370615243911743,0.5043596029281616,0.8194292783737183,0.5207054018974304,0.8450586199760437,0.5277312994003296,0.8513721227645874,0.5301060080528259,0.8519895672798157,0.49588558077812195,0.8291819095611572,0.5081629157066345,0.8542068004608154,0.5146545767784119,0.8602308630943298,0.5179094672203064,0.8597261905670166,0.5093605071306229,0.40755000710487366
6,0.48389172554016113,0.7593730092048645,0.504676342010498,0.7509963512420654,0.5210242867469788,0.7615401744842529,0.5332056283950806,0.7816298007965088,0.5405712723731995,0.7969637513160706,0.5223346948623657,0.7956320643424988,0.5396337509155273,0.8227894306182861,0.5401762127876282,0.8236327767372131,0.5370938777923584,0.8165810704231262,0.5121971964836121,0.8128775954246521,0.5292024612426758,0.8423379063606262,0.5314898490905762,0.8426555395126343,0.5302253365516663,0.8356994986534119,0.5003911256790161,0.8227294087409973,0.5099168419837952,0.8541821241378784,0.509917140007019,0.8653900027275085,0.50736004114151,0.8677687048912048,0.48811787366867065,0.8238414525985718,0.4859750270843506,0.8532423377037048,0.4829728603363037,0.8667393326759338,0.4797358810901642,0.8739100098609924,0.48626309633255005,0.7710088491439819,0.5032354593276978,0.7559188604354858,0.5189762711524963,0.7606174349784851,0.5311434268951416,0.7750419974327087,0.5406475067138672,0.7865791916847229,0.5206113457679749,0.7861447334289551,0.5380132794380188,0.8079543709754944,0.5419765114784241,0.8137590885162354,0.5409982204437256,0.8139181137084961,0.51323002576828,0.8050412535667419,0.5307645797729492,0.8299577832221985,0.5367715358734131,0.8365443348884583,0.5375012755393982,0.8365922570228577,0.5045739412307739,0.81996750831604,0.5206025242805481,0.8454326391220093,0.5274965167045593,0.8514423966407776,0.5298412442207336,0.8519752621650696,0.49594709277153015,0.8296236395835876,0.508017361164093,0.8542918562889099,0.5144784450531006,0.8605268001556396,0.5177562832832336,0.8605058193206787,0.5094772428274155,0.4076855331659317
7,0.4952293336391449,0.7618396878242493,0.5147554874420166,0.7618856430053711,0.5263912081718445,0.7754306197166443,0.5361738204956055,0.7940007448196411,0.5411097407341003,0.806941568851471,0.5199716091156006,0.8103026747703552,0.5371416807174683,0.8327572345733643,0.5373360514640808,0.8285723924636841,0.5338253378868103,0.8195803165435791,0.5080540776252747,0.8231162428855896,0.5234676599502563,0.8518203496932983,0.5239351391792297,0.8474950790405273,0.520890474319458,0.8371220231056213,0.4960484802722931,0.8296253681182861,0.5031048655509949,0.8662106990814209,0.5012216567993164,0.8688764572143555,0.4974568784236908,0.8649581074714661,0.484466016292572,0.8299692273139954,0.48111116886138916,0.8624475002288818,0.4790058732032776,0.8753469586372375,0.4773518443107605,0.8812336921691895,0.48633795976638794,0.7715190649032593,0.5033632516860962,0.7559628486633301,0.5192537903785706,0.760779082775116,0.5312926769256592,0.7750447988510132,0.5404829382896423,0.7868732810020447,0.5209084749221802,0.7850459814071655,0.5384393930435181,0.8060336709022522,0.5421301126480103,0.8113746643066406,0.540834367275238,0.8111238479614258,0.5135036110877991,0.804326057434082,0.5311526656150818,0.8288060426712036,0.537063717842102,0.8353688716888428,0.537580668926239,0.8351425528526306,0.504793643951416,0.8197075724601746,0.5209378004074097,0.8450568914413452,0.5277745127677917,0.8508978486061096,0.5299293994903564,0.8509930372238159,0.49609750509262085,0.8297412991523743,0.5083540678024292,0.8547700643539429,0.5147466063499451,0.8604503273963928,0.5176901817321777,0.859464168548584,0.5096044987440109,0.4077978730201721
8,0.48174184560775757,0.7574864029884338,0.5032628774642944,0.7501368522644043,0.5206727385520935,0.7599537968635559,0.5339230895042419,0.7798388600349426,0.5416858792304993,0.7967391014099121,0.5215950012207031,0.7926228642463684,0.5392166972160339,0.8232263326644897,0.5404605269432068,0.8228204846382141,0.5376663208007812,0.8152658939361572,0.5109254121780396,0.8117272257804871,0.530211329460144,0.8426476120948792,0.5330540537834167,0.8392490744590759,0.5316356420516968,0.829992413520813,0.4994925260543823,0.8237703442573547,0.5145981311798096,0.8541417717933655,0.5170028805732727,0.8569426536560059,0.5157151818275452,0.8534865975379944,0.4883504807949066,0.8273931741714478,0.4903263449668884,0.8561903834342957,0.48964163661003113,0.8680010437965393,0.48803064227104187,0.8740707635879517,0.48653218150138855,0.7711232900619507,0.5032423138618469,0.7559949159622192,0.5189814567565918,0.7605916261672974,0.5308546423912048,0.7747406363487244,0.5405505299568176,0.7857707738876343,0.5205510854721069,0.785875678062439,0.5379559993743896,0.8077670335769653,0.5421141982078552,0.8129651546478271,0.5411638021469116,0.8126388192176819,0.5130265951156616,0.8049458265304565,0.5306555032730103,0.8298133015632629,0.5368419885635376,0.8358502984046936,0.5375804901123047,0.83539879322052,0.5043208599090576,0.8200642466545105,0.5205072164535522,0.8455015420913696,0.5274450778961182,0.851426362991333,0.5297728776931763,0.8518670201301575,0.49567553400993347,0.8299393057823181,0.5078420639038086,0.8547436594963074,0.5144059658050537,0.8608202338218689,0.5177642107009888,0.8605589270591736,0.5096926987171173,0.4079474061727524
9,0.49531182646751404,0.7573741674423218,0.5146200060844421,0.7667062282562256,0.5245917439460754,0.7864879965782166,0.5316289663314819,0.8083746433258057,0.5334064364433289,0.82160484790802,0.5188157558441162,0.8153805732727051,0.5322375297546387,0.8366877436637878,0.530904233455658,0.8371677398681641,0.5278768539428711,0.8343154788017273,0.5069506764411926,0.8244510889053345,0.5151305198669434,0.8531421422958374,0.5132302641868591,0.8568399548530579,0.5105499625205994,0.8550446629524231,0.49496379494667053,0.8271494507789612,0.4966328740119934,0.8600180149078369,0.49265632033348083,0.8691123127937317,0.4892769157886505,0.8734678626060486,0.4831680953502655,0.8250596523284912,0.47980964183807373,0.8534944653511047,0.4769187867641449,0.8667148351669312,0.475168377161026,0.875702440738678,0.4865613579750061,0.7713655829429626,0.5034025311470032,0.7557528018951416,0.5195066928863525,0.7605733871459961,0.5316306948661804,0.7755066156387329,0.5407338738441467,0.7879437804222107,0.5202207565307617,0.7854370474815369,0.5379331111907959,0.8056038022041321,0.5424801707267761,0.8099755644798279,0.5421407222747803,0.8093711137771606,0.5130362510681152,0.8047747611999512,0.530896008014679,0.8288099765777588,0.5375189781188965,0.8349955677986145,0.5385854244232178,0.8345323801040649,0.504545271396637,0.8196788430213928,0.5208072662353516,0.8446841835975647,0.5280706286430359,0.8506054282188416,0.5305594205856323,0.8509530425071716,0.49612683057785034,0.8290352821350098,0.5080401301383972,0.8538447022438049,0.5145934820175171,0.860286295413971,0.518034040927887,0.8602939248085022,0.509801596403122,0.40800926089286804
10,0.4847678542137146,0.7590191960334778,0.5049403309822083,0.7521476149559021,0.5198774933815002,0.7628925442695618,0.5311725735664368,0.7817851901054382,0.539882481098175,0.7951501607894897,0.5204228758811951,0.798580527305603,0.5374752283096313,0.8222348093986511,0.5400950312614441,0.8265160918235779,0.5395047068595886,0.82440185546875,0.5110288858413696,0.8143957853317261,0.52774578332901,0.8400787711143494,0.5314922332763672,0.844266951084137,0.5319644212722778,0.8415364623069763,0.4998489022254944,0.8223381638526917,0.5091366171836853,0.8512303829193115,0.5104424357414246,0.8652451634407043,0.5094708800315857,0.871687650680542,0.48805251717567444,0.8209964036941528,0.4853841960430145,0.8497549891471863,0.48258477449417114,0.8653377294540405,0.4799216091632843,0.8763925433158875,0.4865160286426544,0.7721236348152161,0.5030305981636047,0.7564212679862976,0.5189821720123291,0.7603424191474915,0.5311947464942932,0.7741339206695557,0.5407606363296509,0.7857157588005066,0.5202198028564453,0.7853200435638428,0.5380790829658508,0.8051310181617737,0.5422389507293701,0.8102109432220459,0.5415329933166504,0.810407280921936,0.5129398107528687,0.8046762943267822,0.5307318568229675,0.8283911347389221,0.5370969176292419,0.8350778222084045,0.5380837917327881,0.8352207541465759,0.5044460296630859,0.819983720779419,0.5205649733543396,0.8448587656021118,0.5274542570114136,0.8508518934249878,0.5297654271125793,0.8513532876968384,0.49605703353881836,0.8300349116325378,0.5079846978187561,0.8548910021781921,0.5142733454704285,0.8608689308166504,0.5174574255943298,0.8602092862129211,0.5098783075809479,0.40808720886707306
