frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
28,0.485628068,0.679056525,0.493435264,0.657638729,0.498191833,0.649909675,0.499015599,0.648934901,0.49618718,0.648575187,0.490303844,0.677547872,0.502343893,0.696967304,0.510874271,0.700079381,0.514524817,0.699470699,0.484912097,0.69519335,0.496802419,0.716715217,0.505954325,0.717971802,0.512753665,0.716849685,0.4791224,0.70650667,0.488533586,0.725203633,0.497361243,0.724934876,0.502631605,0.724538982,0.474091768,0.715064645,0.470468462,0.725708663,0.467386633,0.728882909,0.464037895,0.730380535,0.456159264,0.665067077,0.470245063,0.650202096,0.483764619,0.649120867,0.496065825,0.656424284,0.506648064,0.660851777,0.485349894,0.678877175,0.502108276,0.694370925,0.510991573,0.701673508,0.517198682,0.706787586,0.480648071,0.695843935,0.499416798,0.710676491,0.509718716,0.717381358,0.516679645,0.721010864,0.475522757,0.70753479,0.492940307,0.722637177,0.502492189,0.727588832,0.508838594,0.728757918,0.470558137,0.714658976,0.48389411,0.729243159,0.491719812,0.73285985,0.498084366,0.732773066,0.497289926,0.388951346
29,0.473320246,0.670579314,0.485354096,0.651342213,0.495695889,0.644757271,0.501482844,0.644519806,0.502551794,0.646664321,0.486821771,0.672575235,0.502022266,0.692806184,0.51261884,0.699027002,0.51876545,0.701632261,0.481048763,0.690127015,0.495967269,0.715591252,0.507483006,0.72139883,0.516494393,0.722304642,0.475142121,0.701183379,0.488469124,0.722687662,0.49934715,0.727513015,0.505800784,0.729226708,0.470305949,0.709414601,0.469909728,0.721856177,0.467842549,0.727936924,0.465508819,0.731411159,0.456522971,0.660857856,0.470493078,0.645386219,0.483856648,0.645218194,0.496003807,0.65277034,0.506447971,0.655525088,0.485494286,0.676572978,0.501265407,0.692229629,0.509972334,0.700753331,0.516502321,0.707508624,0.480969399,0.693163216,0.498688072,0.709300637,0.509259641,0.718477488,0.516827106,0.724934757,0.475948155,0.704484999,0.492295742,0.720259726,0.502015233,0.728326261,0.508847117,0.733075976,0.470905572,0.711998224,0.48386243,0.726711452,0.491472721,0.732160211,0.49781093,0.734416723,0.49729985,0.389043048
30,0.495122671,0.667572737,0.499984294,0.645000279,0.500558019,0.641669631,0.497837305,0.644844294,0.494165391,0.649162471,0.484621823,0.6725142,0.495375931,0.691335082,0.504265249,0.698064029,0.509477794,0.70126766,0.477768987,0.68693012,0.489367127,0.70599401,0.498748332,0.712231338,0.50739783,0.714042902,0.472905278,0.695925057,0.481316388,0.71401304,0.489254504,0.716727972,0.494732082,0.717524052,0.47043395,0.703021348,0.464487612,0.714294255,0.461060315,0.72064805,0.457798839,0.726580918,0.456873,0.651003063,0.472091913,0.636294425,0.485800862,0.637955844,0.496876627,0.645638108,0.506193578,0.650010109,0.48611173,0.665883124,0.500598431,0.684750438,0.508354247,0.696005285,0.514749408,0.705469608,0.480747998,0.680202842,0.495971918,0.700201452,0.504849672,0.711619854,0.512146175,0.720598578,0.474294692,0.690838754,0.487468243,0.710952699,0.495856792,0.721910179,0.5022614,0.729145527,0.467804104,0.697815537,0.476923198,0.715822816,0.48275435,0.722982705,0.486750335,0.724976182,0.497368485,0.389213875
31,0.514271259,0.683178902,0.502886474,0.660293281,0.492746025,0.646989405,0.485600173,0.638165057,0.481624812,0.631818414,0.482645839,0.679258585,0.468298763,0.68833369,0.462614238,0.69464159,0.458683401,0.697587013,0.483935893,0.695627987,0.467939913,0.705707192,0.460503072,0.710843801,0.454920053,0.714997292,0.48685503,0.708574891,0.47307846,0.718304574,0.466164261,0.722551584,0.460619658,0.726303458,0.49141255,0.718640506,0.480419606,0.726015568,0.474745691,0.729310036,0.470109969,0.731834948,0.46410501,0.632261872,0.476292729,0.630686104,0.487175137,0.640701354,0.49344483,0.656338215,0.498174131,0.670416176,0.49107933,0.643931746,0.498700708,0.672433674,0.498267114,0.692131877,0.495038092,0.703773022,0.486721516,0.652239919,0.490997106,0.687545776,0.485998064,0.707149088,0.478291273,0.715735435,0.480195761,0.661080956,0.479184717,0.696058333,0.470920146,0.710795283,0.462454766,0.716266394,0.472664684,0.668399453,0.471196681,0.693992376,0.465666622,0.704104662,0.459437788,0.707735777,0.497329772,0.389285609
32,0.516223431,0.66996038,0.503612995,0.653160691,0.492495656,0.652404547,0.48194623,0.66066879,0.473502368,0.668409526,0.48673588,0.677408338,0.470533073,0.688150525,0.462574124,0.69429028,0.45713836,0.699432671,0.489502192,0.693407238,0.47210446,0.704637468,0.462190807,0.710478187,0.455064893,0.714380026,0.493869752,0.705145657,0.477832079,0.716997623,0.468206644,0.723163664,0.461543411,0.726762474,0.499185055,0.713034511,0.486220181,0.72364521,0.478617787,0.728712618,0.472414315,0.731469989,0.45558089,0.585614741,0.464659572,0.621387601,0.478005767,0.638315201,0.490920186,0.638184488,0.49760133,0.633439481,0.491773009,0.62492007,0.504366636,0.63648212,0.497636378,0.641221642,0.490243077,0.640848517,0.494346172,0.604941487,0.502829313,0.620636225,0.49680081,0.627785861,0.489973664,0.628638387,0.494040906,0.585865915,0.50115931,0.600230873,0.495513409,0.605237603,0.488317817,0.604556322,0.492011458,0.56844753,0.501033664,0.577058017,0.496877283,0.58234328,0.489900261,0.583489597,0.497421503,0.38935791
33,0.51824671,0.671173394,0.506625652,0.650111794,0.494221866,0.647343874,0.48264569,0.657617688,0.474575549,0.666863322,0.488077939,0.67491734,0.471795112,0.687419355,0.463162363,0.694028974,0.456633747,0.69951123,0.490389526,0.692275822,0.472835034,0.702720404,0.462591916,0.708289325,0.45485881,0.712712944,0.494442165,0.705383956,0.478099495,0.715514839,0.468565047,0.721194506,0.461476475,0.725119531,0.499403507,0.714285553,0.486279905,0.723591268,0.478704929,0.727244496,0.472497046,0.729614317,0.44689545,0.538939297,0.463009834,0.567350864,0.477989852,0.577586055,0.488909096,0.574448407,0.493477792,0.565996349,0.484385222,0.549823046,0.497588128,0.552871764,0.491699845,0.557549715,0.486274421,0.558556795,0.482870728,0.526630461,0.494640142,0.530803323,0.489383489,0.536790729,0.483414292,0.537029088,0.478875518,0.509108186,0.490290582,0.511558175,0.485554248,0.518957138,0.47948736,0.521012545,0.473391712,0.496757597,0.483389407,0.497627199,0.480095357,0.504963398,0.475330323,0.508895397,0.498022825,0.388732359
34,0.518643558,0.670087218,0.506409705,0.649275482,0.494232655,0.647223413,0.482583314,0.657775104,0.473827988,0.666077077,0.487961233,0.674395323,0.471953183,0.686358452,0.463408977,0.69294256,0.456871629,0.69821769,0.490291297,0.691475153,0.472682863,0.701934814,0.462639987,0.708024383,0.454800576,0.713006556,0.494292885,0.704399049,0.478019536,0.715145588,0.468581706,0.720811367,0.46140343,0.724726498,0.499309748,0.713101685,0.485987484,0.722987711,0.478419155,0.726837397,0.472088814,0.729108751,0.448632956,0.480650097,0.450846255,0.454706907,0.457394391,0.431733131,0.460888147,0.412164748,0.460639328,0.397113144,0.470761031,0.443252355,0.480600923,0.439773172,0.480499804,0.438235641,0.478122801,0.436357707,0.474348307,0.458901167,0.48319608,0.459025145,0.479188949,0.458169699,0.474542052,0.456689268,0.475267023,0.474653244,0.481515825,0.478666753,0.476294249,0.478360832,0.472360492,0.47685039,0.474566728,0.489898413,0.480400711,0.494485557,0.475380898,0.492135853,0.47068119,0.487809062,0.498097062,0.38842155
35,0.5190503,0.668894947,0.50639689,0.648289263,0.493777931,0.646552205,0.481966853,0.657127082,0.473072946,0.666178763,0.487852454,0.674337983,0.471774936,0.686487257,0.463227093,0.692775786,0.456753433,0.697528183,0.490431398,0.691550791,0.472606182,0.702164948,0.462562144,0.707860053,0.454708278,0.712265253,0.49454242,0.704429507,0.478072017,0.715413749,0.46863997,0.720732749,0.461478084,0.724270642,0.499475956,0.712898195,0.486216247,0.722993672,0.478721142,0.726683021,0.472504795,0.728742599,0.442173153,0.42981419,0.455529988,0.418128103,0.463402867,0.399154454,0.465614527,0.384277344,0.462500751,0.376323581,0.459763885,0.377875179,0.460309952,0.355785578,0.459013075,0.354707837,0.458527118,0.357755274,0.448767245,0.375930667,0.445219487,0.347414523,0.442721128,0.334694207,0.44123894,0.326654702,0.438986689,0.381112546,0.438409418,0.363345146,0.440615177,0.369071364,0.442511022,0.375934929,0.431340814,0.389251769,0.431702256,0.3766312,0.434643567,0.380609244,0.436917216,0.386862367,0.498881161,0.38812533
36,0.519521177,0.668653727,0.506714225,0.64838177,0.493934572,0.646312833,0.482002527,0.656644583,0.473272026,0.665160954,0.487603128,0.674243867,0.471154302,0.686082006,0.462659091,0.692648947,0.456415594,0.697824061,0.490243435,0.691693485,0.47229889,0.701660633,0.462339371,0.707463562,0.454689771,0.712334335,0.494387269,0.704721689,0.477678895,0.714748025,0.46834442,0.719682693,0.461369336,0.723406136,0.49932906,0.713321269,0.486016303,0.722922862,0.478623927,0.726160467,0.472652882,0.728166699,0.435889453,0.38874492,0.447132349,0.367695659,0.451976299,0.337826699,0.450934708,0.317786872,0.447463542,0.302092403,0.43901217,0.316321492,0.432539523,0.283181787,0.429599583,0.263395816,0.427543104,0.247638509,0.430425256,0.323226064,0.434654862,0.313713074,0.441497743,0.329807997,0.444193721,0.34158805,0.423902005,0.333323717,0.429650694,0.328344941,0.435978979,0.341937482,0.438594103,0.352643579,0.418220073,0.345171034,0.422683507,0.33733514,0.428514928,0.346780837,0.430954784,0.355386168,0.499230728,0.3863253
37,0.519981205,0.667484999,0.507193029,0.647521257,0.494560778,0.645481408,0.482525498,0.655963123,0.473566353,0.665538371,0.488472849,0.67336303,0.471568763,0.68516767,0.462735444,0.691403925,0.456139475,0.696214914,0.491017848,0.690543413,0.472691894,0.701224983,0.462632239,0.706967473,0.454906464,0.711524725,0.495054454,0.703354359,0.477817923,0.71408391,0.468342692,0.719326317,0.461397767,0.723195374,0.499733746,0.711857259,0.485992074,0.722124696,0.478558004,0.725568712,0.472705215,0.727710009,0.428983748,0.343855381,0.439490736,0.319732517,0.442690521,0.291435629,0.440926671,0.271111041,0.437728286,0.252374262,0.428560793,0.270581067,0.422628343,0.241382048,0.419528782,0.223486021,0.416540623,0.20839344,0.421450078,0.277539164,0.423583448,0.258833826,0.431483924,0.269702882,0.43659845,0.282019794,0.415714115,0.286530554,0.419846147,0.273584872,0.427986473,0.284040123,0.43319416,0.295998663,0.41067484,0.29761672,0.414128035,0.28618753,0.421419322,0.291292936,0.426628262,0.299449652,0.500825614,0.386450469
