frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
1,0.4995342791080475,0.6910226345062256,0.5028735399246216,0.6765024065971375,0.505512535572052,0.6746746301651001,0.5095741152763367,0.6791747808456421,0.511168897151947,0.6843456029891968,0.49910464882850647,0.6859200596809387,0.5110576748847961,0.6933196187019348,0.5199005007743835,0.6995836496353149,0.5247048139572144,0.7066249847412109,0.49472758173942566,0.6965141296386719,0.5092916488647461,0.7071093320846558,0.520862340927124,0.7134718894958496,0.5286309123039246,0.717517614364624,0.4929518699645996,0.7066616415977478,0.5048208832740784,0.7158958315849304,0.515518069267273,0.7212315797805786,0.5228132009506226,0.7251558899879456,0.4930659532546997,0.7161668539047241,0.49275100231170654,0.7219804525375366,0.4932956397533417,0.7256553173065186,0.49385371804237366,0.7300800681114197,0.46885937452316284,0.6664243936538696,0.48251622915267944,0.649558961391449,0.4950939118862152,0.6478080153465271,0.5071964859962463,0.6539084315299988,0.5176266431808472,0.6569266319274902,0.49663835763931274,0.6784054040908813,0.5139169096946716,0.6930477023124695,0.5223866105079651,0.6996779441833496,0.5279661417007446,0.7039133310317993,0.4924601912498474,0.6953870058059692,0.5116243362426758,0.7085872888565063,0.5217322111129761,0.7142927050590515,0.5284723043441772,0.7169212102890015,0.4880828857421875,0.7073433995246887,0.5059690475463867,0.7206916809082031,0.515802800655365,0.7255489230155945,0.5224181413650513,0.7265872955322266,0.48394325375556946,0.7144575119018555,0.49786338210105896,0.7266296744346619,0.5058765411376953,0.7298136949539185,0.51218581199646,0.7291432619094849,0.5057872384786606,0.39193445444107056
2,0.5040524005889893,0.6773476004600525,0.5075905323028564,0.656316876411438,0.5079683065414429,0.65177321434021,0.5051142573356628,0.6550720930099487,0.4996201992034912,0.6589624881744385,0.5008948445320129,0.6812721490859985,0.5148079991340637,0.6985960006713867,0.523048996925354,0.699836254119873,0.5254853963851929,0.6984804272651672,0.49638649821281433,0.6985519528388977,0.5139390826225281,0.7145551443099976,0.5207744836807251,0.7139586806297302,0.5246293544769287,0.7109584808349609,0.49211257696151733,0.709696888923645,0.5060476064682007,0.723564088344574,0.513055145740509,0.7201336622238159,0.5160778760910034,0.7173709273338318,0.48858359456062317,0.7174332141876221,0.48742052912712097,0.7295198440551758,0.48528191447257996,0.7311933636665344,0.482759952545166,0.7315587401390076,0.4688662588596344,0.6645181775093079,0.4825182557106018,0.6496485471725464,0.495462566614151,0.6479789018630981,0.5076562762260437,0.6541454792022705,0.5181688070297241,0.6575246453285217,0.4967763125896454,0.676979124546051,0.5131932497024536,0.6923075318336487,0.5220566391944885,0.6989725828170776,0.5284325480461121,0.7033631801605225,0.49269410967826843,0.6938815116882324,0.5113446116447449,0.7076982855796814,0.5217525362968445,0.7139776349067688,0.5287536382675171,0.7174707651138306,0.48814165592193604,0.7060120701789856,0.5059250593185425,0.719953715801239,0.515755295753479,0.7246167659759521,0.5224372744560242,0.7259174585342407,0.483670711517334,0.7139493227005005,0.4979780912399292,0.7263109683990479,0.5059664249420166,0.7285507321357727,0.5119149088859558,0.7276779413223267,0.5057200640439987,0.39174921810626984
3,0.5099318623542786,0.6779687404632568,0.5117743611335754,0.6568276882171631,0.5109689235687256,0.6501773595809937,0.5074443817138672,0.6505386829376221,0.5014046430587769,0.6514469981193542,0.4993605613708496,0.6811514496803284,0.5123769044876099,0.6978962421417236,0.5218203663825989,0.6993136405944824,0.5257307291030884,0.69843590259552,0.4951215982437134,0.6988860964775085,0.5105917453765869,0.7131600379943848,0.5191031694412231,0.7129483222961426,0.5249367952346802,0.7110645174980164,0.49196740984916687,0.7099601030349731,0.5040620565414429,0.7219870686531067,0.5123475790023804,0.7191722989082336,0.5168577432632446,0.7171946167945862,0.49023139476776123,0.7178457975387573,0.48712673783302307,0.7281823754310608,0.48440423607826233,0.7301844954490662,0.4818684756755829,0.7310620546340942,0.4689697027206421,0.6645382642745972,0.4827294647693634,0.6496744155883789,0.4955233335494995,0.6477451920509338,0.5075026154518127,0.6541798114776611,0.5179095268249512,0.6575605273246765,0.4966481626033783,0.6761531233787537,0.5129517912864685,0.6916876435279846,0.5216399431228638,0.6987121105194092,0.5278615951538086,0.7034648656845093,0.4925624132156372,0.6936209797859192,0.511267364025116,0.7074547410011292,0.5216109156608582,0.7139801979064941,0.5284435153007507,0.7175291776657104,0.48812782764434814,0.706337034702301,0.5060654878616333,0.7200105786323547,0.5158631801605225,0.7247484922409058,0.5224567651748657,0.7260966300964355,0.48382672667503357,0.7147274017333984,0.4981968104839325,0.7265632152557373,0.5062049627304077,0.7287827134132385,0.5121378302574158,0.7279457449913025,0.5056543201208115,0.391573891043663
4,0.503009021282196,0.689585268497467,0.5045086145401001,0.6700373291969299,0.5061936974525452,0.6621664762496948,0.5090793967247009,0.6618324518203735,0.509656548500061,0.6623973250389099,0.49836304783821106,0.6812193393707275,0.5116851925849915,0.6918756365776062,0.5217923521995544,0.7000159621238708,0.52801913022995,0.7080409526824951,0.49441272020339966,0.6976200342178345,0.5100969672203064,0.7068753838539124,0.5217050909996033,0.712202787399292,0.5298904776573181,0.7155210375785828,0.49256911873817444,0.7097188830375671,0.5037235617637634,0.7163892984390259,0.5142848491668701,0.7202507257461548,0.5224271416664124,0.7232232093811035,0.49276649951934814,0.7202348709106445,0.4895346760749817,0.7251177430152893,0.4880892336368561,0.7276848554611206,0.4877457618713379,0.7297840118408203,0.46921786665916443,0.6647431254386902,0.4828280508518219,0.6497554779052734,0.4954419434070587,0.6477833986282349,0.5074108242988586,0.6542442440986633,0.5176973938941956,0.6576567888259888,0.4969958961009979,0.6760460734367371,0.5132274627685547,0.6914851069450378,0.5219468474388123,0.698663592338562,0.528129518032074,0.7035311460494995,0.49298012256622314,0.6932642459869385,0.5114719271659851,0.7070139646530151,0.5217332243919373,0.71379154920578,0.5285338759422302,0.7175090909004211,0.48844408988952637,0.7059147953987122,0.5062311291694641,0.7195910215377808,0.5160096883773804,0.7245456576347351,0.5226749777793884,0.7260947227478027,0.48397114872932434,0.7143579721450806,0.4983534812927246,0.7262329459190369,0.5063834190368652,0.7285788059234619,0.5124292969703674,0.7278512120246887,0.5055828839540482,0.39152346551418304
5,0.5171581506729126,0.6781412959098816,0.5173611640930176,0.6589109897613525,0.51434725522995,0.6510805487632751,0.5085147023200989,0.6499351859092712,0.5012816786766052,0.6506196856498718,0.49975302815437317,0.6812730431556702,0.5108000636100769,0.698806881904602,0.5209172368049622,0.7002465724945068,0.5261748433113098,0.6990471482276917,0.49526268243789673,0.6994493007659912,0.5091313719749451,0.7124747037887573,0.5182473063468933,0.7124572396278381,0.5251232385635376,0.7099529504776001,0.49288082122802734,0.7105856537818909,0.5027360916137695,0.7209212779998779,0.5118513703346252,0.718896210193634,0.5174919366836548,0.7168312072753906,0.4918954074382782,0.718757152557373,0.48675671219825745,0.7270628809928894,0.48381829261779785,0.7298422455787659,0.4811517298221588,0.7318603992462158,0.46915096044540405,0.665604829788208,0.4826485812664032,0.650397539138794,0.4952734708786011,0.6480302214622498,0.5072756409645081,0.6541598439216614,0.5176314115524292,0.6577326059341431,0.4971391558647156,0.6753655076026917,0.513191819190979,0.691311776638031,0.5218415260314941,0.6986781358718872,0.5279414653778076,0.7034619450569153,0.49317020177841187,0.6926067471504211,0.5115253925323486,0.706716001033783,0.521701991558075,0.7136837244033813,0.5283755660057068,0.7174786329269409,0.48853814601898193,0.705518901348114,0.5063726902008057,0.7193719148635864,0.5160576701164246,0.7242593169212341,0.5225487947463989,0.7257301807403564,0.48393964767456055,0.7144998908042908,0.4984477460384369,0.726280689239502,0.50644850730896,0.7284508943557739,0.5124160647392273,0.7277384400367737,0.5055064707994461,0.39145328104496
6,0.4991088807582855,0.690675675868988,0.5039178729057312,0.668694257736206,0.5075772404670715,0.6576914191246033,0.5099403858184814,0.6525505781173706,0.5103368163108826,0.649997353553772,0.4990350604057312,0.6783413887023926,0.5138704180717468,0.6908576488494873,0.5236310362815857,0.6983179450035095,0.5289372205734253,0.7052160501480103,0.4943879246711731,0.6960296630859375,0.510961651802063,0.7084599733352661,0.5217766761779785,0.7123556733131409,0.5302226543426514,0.7153960466384888,0.49132370948791504,0.7093744874000549,0.5039346814155579,0.7175047993659973,0.5139646530151367,0.7200037837028503,0.5220293402671814,0.7228164672851562,0.4901607036590576,0.7201661467552185,0.48883873224258423,0.726194441318512,0.48763880133628845,0.7282484769821167,0.4872899055480957,0.7295427322387695,0.4693511426448822,0.6656289100646973,0.48261213302612305,0.6503223776817322,0.49510037899017334,0.6480666995048523,0.5071451663970947,0.65416020154953,0.5175432562828064,0.6575905680656433,0.4970276951789856,0.676045835018158,0.5132942199707031,0.6918317079544067,0.5220087766647339,0.6990290284156799,0.5281044840812683,0.7037118673324585,0.49318069219589233,0.6932066082954407,0.5116670727729797,0.7068714499473572,0.5219378471374512,0.71369868516922,0.5286708474159241,0.7174590229988098,0.4886590242385864,0.7059085369110107,0.5064936280250549,0.7193272709846497,0.5161576271057129,0.7240505814552307,0.5226579904556274,0.7253431081771851,0.4842313230037689,0.7145746946334839,0.49871307611465454,0.7260425686836243,0.5067369341850281,0.7282214164733887,0.5127565860748291,0.7275092005729675,0.5054257959127426,0.3913272023200989
7,0.50023353099823,0.6926600933074951,0.5035990476608276,0.6717882752418518,0.5063580274581909,0.6627082824707031,0.5119826197624207,0.659694254398346,0.517664909362793,0.6604833006858826,0.49869146943092346,0.683488130569458,0.5133447647094727,0.693287193775177,0.5238985419273376,0.7007444500923157,0.5300649404525757,0.7074058055877686,0.4949536621570587,0.6977213025093079,0.5095845460891724,0.7091240882873535,0.5212188363075256,0.7142563462257385,0.5302855968475342,0.7176695466041565,0.49274614453315735,0.7093278765678406,0.503980815410614,0.7179824113845825,0.514750599861145,0.7218211889266968,0.5228267312049866,0.724520206451416,0.49241891503334045,0.7187165021896362,0.4895477592945099,0.7250393629074097,0.4876227080821991,0.7298552989959717,0.4857463240623474,0.733654260635376,0.4694257378578186,0.665765643119812,0.48273515701293945,0.6504617929458618,0.4952216148376465,0.648250937461853,0.5071463584899902,0.6544211506843567,0.517634391784668,0.6580333113670349,0.4968385696411133,0.6760313510894775,0.5132800340652466,0.6921550035476685,0.5220441818237305,0.6992411017417908,0.5281633138656616,0.703745424747467,0.49281686544418335,0.6936138272285461,0.5115670561790466,0.7074222564697266,0.5217769742012024,0.7139514684677124,0.5283586382865906,0.7174877524375916,0.4883439540863037,0.7064952850341797,0.5064074397087097,0.7199056148529053,0.5160373449325562,0.7243233919143677,0.5224235653877258,0.7254334688186646,0.48408716917037964,0.7151035666465759,0.4986502230167389,0.7264209389686584,0.5065885782241821,0.7283724546432495,0.5123937726020813,0.7275334596633911,0.5053586363792419,0.39127667248249054
8,0.5017716884613037,0.6958771347999573,0.5051124095916748,0.6757863759994507,0.5075043439865112,0.6662527918815613,0.5123066306114197,0.6597334742546082,0.5166651606559753,0.6551942229270935,0.499601274728775,0.6848189830780029,0.5137101411819458,0.6944705247879028,0.5238968133926392,0.7014876008033752,0.5297331213951111,0.7075410485267639,0.4956890046596527,0.6990371942520142,0.509933590888977,0.7102373242378235,0.5206372141838074,0.7151562571525574,0.5291009545326233,0.718804657459259,0.4936070740222931,0.7104638814926147,0.5045118927955627,0.719089925289154,0.5147698521614075,0.7217530608177185,0.5225969552993774,0.7241493463516235,0.4934132695198059,0.7192452549934387,0.4907905161380768,0.723933219909668,0.4880107045173645,0.7282408475875854,0.4853028953075409,0.731914758682251,0.4693017601966858,0.6655286550521851,0.4828284680843353,0.650684118270874,0.4953744113445282,0.6483317613601685,0.5072660446166992,0.6542224287986755,0.5177186727523804,0.6575235724449158,0.49665388464927673,0.6760795712471008,0.5128296613693237,0.6920585632324219,0.5216196179389954,0.69901442527771,0.5279713869094849,0.703348696231842,0.49258166551589966,0.6933960914611816,0.5111585259437561,0.7073838710784912,0.5214375257492065,0.7140007615089417,0.5282652974128723,0.717546284198761,0.4880061149597168,0.7062604427337646,0.5059937238693237,0.7198686003684998,0.5157173871994019,0.7247058749198914,0.5222933292388916,0.726177453994751,0.48357680439949036,0.7150470614433289,0.4981131851673126,0.7267406582832336,0.5060691237449646,0.7288879752159119,0.5119377374649048,0.7281292080879211,0.5053292810916901,0.39127306640148163
9,0.5182430744171143,0.6797978281974792,0.5180730819702148,0.6610522866249084,0.5144453048706055,0.6543072462081909,0.5076692700386047,0.6544622182846069,0.49981147050857544,0.6559430956840515,0.49936333298683167,0.6830978393554688,0.5105506777763367,0.7004113793373108,0.5213843584060669,0.7015870809555054,0.5266638994216919,0.7007500529289246,0.4938650131225586,0.6997476816177368,0.5093256235122681,0.7128239870071411,0.519444465637207,0.7125555872917175,0.5265893340110779,0.7104640007019043,0.4913364052772522,0.710498571395874,0.5020621418952942,0.7209910750389099,0.5123296976089478,0.7189835906028748,0.5187000632286072,0.7170604467391968,0.49041715264320374,0.7184075713157654,0.48530781269073486,0.7271376848220825,0.48262932896614075,0.7290905117988586,0.4803658723831177,0.730093240737915,0.46938371658325195,0.6659101843833923,0.482751727104187,0.6506595015525818,0.49533843994140625,0.6482574343681335,0.5072418451309204,0.6543079018592834,0.517619788646698,0.6574887633323669,0.4968387186527252,0.6760998368263245,0.513042151927948,0.6918396353721619,0.521806001663208,0.6989827752113342,0.5279994010925293,0.7035452723503113,0.49273601174354553,0.6935675740242004,0.5113584399223328,0.7074155807495117,0.5216678977012634,0.7141642570495605,0.5284148454666138,0.7178707718849182,0.48810499906539917,0.7065348029136658,0.5061347484588623,0.7200343012809753,0.5157991051673889,0.7247745394706726,0.5222460031509399,0.7262299656867981,0.4836410582065582,0.7153738141059875,0.49819108843803406,0.7268892526626587,0.506106972694397,0.728956937789917,0.5119228959083557,0.7281637787818909,0.5053071677684784,0.391256183385849
10,0.5048066973686218,0.6877225637435913,0.5072373151779175,0.6673012375831604,0.5086804032325745,0.6592238545417786,0.5086831450462341,0.6569769978523254,0.5074829459190369,0.6567396521568298,0.4978729486465454,0.678300678730011,0.5117952227592468,0.6930115222930908,0.5223211050033569,0.7019538283348083,0.5283063650131226,0.7090296149253845,0.4931674599647522,0.6952095627784729,0.5091161131858826,0.7094162702560425,0.5204610824584961,0.7149369120597839,0.5291535258293152,0.7188512682914734,0.49073559045791626,0.7077970504760742,0.5025760531425476,0.7179267406463623,0.5131103992462158,0.721468985080719,0.5215256214141846,0.7244674563407898,0.49051058292388916,0.7179974317550659,0.4871673583984375,0.7249310612678528,0.48449525237083435,0.7275214195251465,0.4826965630054474,0.729448139667511,0.4693731665611267,0.665968656539917,0.4828103482723236,0.650801956653595,0.495341420173645,0.6482956409454346,0.5072181820869446,0.6541838645935059,0.5176077485084534,0.6575903296470642,0.4966403841972351,0.6758360862731934,0.5129011273384094,0.6918696165084839,0.5216175317764282,0.6990031599998474,0.5278828144073486,0.703587532043457,0.4926087558269501,0.6931160092353821,0.5111033916473389,0.7072669863700867,0.5213886499404907,0.7142115235328674,0.5282382369041443,0.7179414629936218,0.48808518052101135,0.7058987021446228,0.5059276223182678,0.7195579409599304,0.5156466364860535,0.7245693802833557,0.5222287178039551,0.7261468172073364,0.4837661385536194,0.7145481705665588,0.4981999099254608,0.7262303233146667,0.5060335993766785,0.7285436391830444,0.5118634104728699,0.7279068231582642,0.5052867233753204,0.3912428617477417
