,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
34,1022.0456314086914,902.5198154449463,984.796028137207,893.3316011428833,954.437198638916,905.7340478897095,942.0112609863281,919.0749773979187,941.499195098877,924.8430833816528,960.468635559082,949.2615427970886,930.8642578125,968.4657356739044,914.7027397155762,969.3299944400787,902.3039817810059,967.0688178539276,973.5005950927734,961.9800281524658,939.6206474304199,973.6681461334229,921.8697166442871,970.1271922588348,909.5087814331055,965.7997851371765,984.6443939208984,965.7116055488586,955.0025939941406,975.6219291687012,939.9598503112793,970.5002882480621,931.6209411621094,962.601669549942,993.775520324707,963.5098328590393,969.5336151123047,971.6818823814392,956.747932434082,967.9809331893921,949.5797538757324,962.0386292934418,871.6072082519531,876.0263569355011,912.2913551330566,880.5519828796387,935.3644752502441,903.9592175483704,941.0160827636719,926.6552109718323,937.7647018432617,936.5585567951202,939.8826599121094,940.1745374202728,958.2852745056152,953.2987847328186,954.3511962890625,943.9955911636353,945.1744079589844,936.8248245716095,926.1595916748047,950.7230515480042,949.094352722168,962.6088325977325,946.9721603393555,951.7691035270691,936.9218444824219,940.5006413459778,914.3614196777344,954.308774471283,935.0625228881836,963.4749438762665,932.2346305847168,951.4044055938721,922.5333023071289,939.1888155937195,902.9359245300293,952.4733669757843,920.6404495239258,960.2741112709045,919.8288917541504,950.0194673538208,912.7864837646484,938.5601346492767,966.119384765625,434.5652207136154
35,1019.3829345703125,899.6244003772736,985.7891464233398,886.9475347995758,955.1590919494629,897.1017725467682,939.7749137878418,911.2630562782288,935.5336761474609,920.4324367046356,962.0843124389648,941.8283369541168,931.5446090698242,961.9623057842255,914.1717910766602,964.8217203617096,901.3383865356445,963.9576468467712,973.223762512207,957.3701128959656,936.9110870361328,971.8017399311066,917.5774383544922,970.8336169719696,904.3460083007812,966.9833552837372,983.0963516235352,963.6264176368713,949.9523162841797,976.3203263282776,934.0634536743164,972.2362158298492,925.0183868408203,963.8610692024231,990.831184387207,963.1849639415741,963.9031219482422,973.5043840408325,950.1503562927246,970.5033757686615,942.0668792724609,964.0242137908936,874.2192077636719,864.4400653839111,912.9890441894531,870.2176191806793,931.0532569885254,893.8515396118164,935.2979850769043,915.7352063655853,931.6740417480469,925.3080022335052,931.7374992370605,919.413987159729,950.3261947631836,938.5960116386414,947.7891540527344,934.2448306083679,939.386100769043,929.8305406570435,916.9979667663574,931.0321419239044,936.3191413879395,950.9969763755798,935.841007232666,945.7246644496918,927.5381469726562,939.0340690612793,902.9097175598145,936.6635942459106,921.0711479187012,954.5092163085938,921.4293479919434,947.8212144374847,914.1017532348633,939.4897871017456,890.0897026062012,937.3311779499054,908.0996131896973,953.5237414836884,911.000919342041,947.202166557312,905.6081199645996,937.9934511184692,966.0285472869873,434.0920736193657
36,1017.0928573608398,894.0054833889008,985.1629257202148,879.2657835483551,956.3368034362793,888.0176076889038,941.0687828063965,902.628434419632,937.082691192627,913.6872539520264,961.6584777832031,932.6038751602173,931.8480491638184,955.7331712245941,915.0718116760254,961.1498556137085,902.7929878234863,961.8262696266174,972.0273971557617,949.2631483078003,937.3196983337402,968.1704452037811,918.7455940246582,970.4112441539764,905.8724784851074,968.1681604385376,981.2064743041992,956.8832108974457,948.5897827148438,973.2260131835938,933.3460235595703,972.1340188980103,924.1794204711914,965.9475538730621,988.8167953491211,958.0133051872253,963.043212890625,971.4182081222534,950.0704193115234,971.1503348350525,942.1331977844238,966.7840867042542,879.0945053100586,848.4416451454163,865.0353813171387,874.0916547775269,868.9592742919922,898.2495274543762,879.4129371643066,914.2721538543701,890.5123329162598,920.1755549907684,882.6264953613281,913.1195206642151,904.8752975463867,945.6713738441467,907.8397750854492,954.6377189159393,904.4428825378418,954.459321975708,898.8989639282227,907.5293176174164,920.771541595459,945.495138168335,918.376579284668,955.7122378349304,911.6942024230957,955.5717556476593,912.993335723877,899.0257301330566,932.4293518066406,936.1886718273163,929.2247200012207,944.5198521614075,922.2322082519531,942.7429223060608,925.0799560546875,888.7333567142487,940.810604095459,918.6809480190277,936.6581153869629,925.7669312953949,929.7260856628418,924.2095859050751,966.0201072692871,433.03442800045013
37,1020.8841705322266,883.5407645702362,990.4977035522461,868.1625037193298,962.7192306518555,874.6838412284851,943.2681083679199,889.8075668811798,932.7812004089355,906.2723879814148,973.6281967163086,910.9731380939484,938.854923248291,941.8924956321716,918.5386848449707,950.6332664489746,904.0422248840332,952.3670327663422,983.6108779907227,929.1765420436859,943.4007453918457,959.440048456192,920.3731727600098,964.5663824081421,904.9118041992188,962.8275525569916,990.6245040893555,939.8149647712708,953.4244537353516,966.736168384552,931.9072151184082,969.3748869895935,918.1400299072266,965.7862000465393,995.2870559692383,943.6809728145599,967.7148056030273,967.2300481796265,950.8167457580566,970.5307929515839,939.3629837036133,967.3114352226257,883.4935569763184,840.6840026378632,896.3032150268555,865.0478129386902,907.0380020141602,887.3711426258087,914.4426727294922,904.9634027481079,920.8204650878906,917.4874978065491,910.8254814147949,884.003769159317,924.1255760192871,918.4550032615662,923.2713317871094,933.8014008998871,919.4637680053711,938.8241176605225,905.3336906433105,882.8258183002472,918.7891960144043,922.444079875946,917.1215057373047,937.527606010437,912.6810836791992,937.8516104221344,897.3434829711914,881.7212269306183,909.0912437438965,917.9215414524078,908.7143898010254,931.588945388794,906.9258499145508,934.1219472885132,888.555908203125,879.7952315807343,897.2354507446289,906.2847998142242,900.2764320373535,918.1040139198303,901.5953063964844,922.3103284835815,966.1213302612305,432.0287453532219
38,1022.6459884643555,872.665776014328,992.9284286499023,857.3600718975067,962.5539779663086,864.3801674842834,937.8008651733398,877.2143113613129,916.988582611084,889.4037191867828,970.5033874511719,901.9038550853729,935.742073059082,930.0910038948059,916.3473129272461,939.7577838897705,901.3680267333984,943.4890525341034,982.137336730957,918.1996653079987,942.6548194885254,946.2796771526337,921.112174987793,952.0878591537476,905.2546691894531,952.0471656322479,991.4841842651367,928.0013082027435,955.7062911987305,953.4167897701263,935.0671005249023,958.2570340633392,920.6773567199707,956.9150123596191,997.5687789916992,932.10431432724,971.6844177246094,954.8221673965454,956.1135864257812,960.3795192241669,944.4401550292969,960.0271096229553,873.9382553100586,758.7053906917572,909.7828102111816,788.8334167003632,922.8654098510742,826.2020490169525,921.9564056396484,851.8558254241943,915.3426933288574,866.1985318660736,940.1692771911621,854.9476068019867,941.150951385498,897.9956097602844,928.0868911743164,918.5425653457642,916.2955856323242,927.6014742851257,925.9609222412109,858.8246681690216,927.9535102844238,903.4109973907471,915.3539657592773,916.1239869594574,905.9469795227051,917.5112717151642,907.0795440673828,857.1551840305328,906.1080551147461,888.1844573020935,899.0825843811035,885.7318544387817,895.2219200134277,877.135826587677,886.0494804382324,851.4269070625305,889.0398788452148,869.8046941757202,888.6710929870605,866.3979239463806,887.3555946350098,859.1032860279083,966.3355350494385,431.619509935379
39,1024.441909790039,863.7540183067322,995.2043151855469,847.9328217506409,964.222412109375,853.8537600040436,939.0386009216309,866.6708607673645,917.4121856689453,877.9655051231384,970.1531982421875,890.604085445404,935.8064460754395,917.0195531845093,916.278076171875,925.7647082805634,901.626091003418,928.0252056121826,980.8687591552734,907.891298532486,941.6389846801758,934.740748167038,919.196662902832,940.183676481247,902.9282569885254,939.6637997627258,990.5841064453125,918.7541840076447,954.7489356994629,943.7739071846008,932.7201461791992,947.6816585063934,917.3268127441406,945.7417075634003,997.4284744262695,924.3341982364655,970.5477905273438,946.4555423259735,954.063777923584,950.9404747486115,941.689624786377,949.7173225879669,853.1933784484863,678.7375574111938,898.6666488647461,683.2581815719604,923.5037040710449,707.5535106658936,934.9043655395508,733.9866390228271,939.0338516235352,751.5843331813812,938.4123802185059,738.749077796936,946.8840980529785,773.7624876499176,943.3105087280273,783.1807222366333,939.1066360473633,783.8330535888672,917.4141883850098,748.0624601840973,928.1425666809082,781.236572265625,925.7498359680176,787.6136608123779,921.1673355102539,786.2201392650604,893.7271499633789,752.4401938915253,905.7416725158691,784.0803022384644,906.5694236755371,788.8444700241089,905.0966835021973,786.3288199901581,869.9254417419434,752.2562394142151,884.582576751709,777.9244654178619,892.3364067077637,782.9400191307068,895.264778137207,781.6672196388245,966.8328952789307,431.4149616956711
40,1026.6666412353516,855.3774514198303,996.6676712036133,839.5397675037384,965.2626800537109,846.4326572418213,939.7974586486816,859.9396953582764,916.5575408935547,868.3969082832336,970.1668167114258,881.2327811717987,935.3421592712402,906.5082745552063,915.7217788696289,915.3079552650452,900.7273292541504,918.5113196372986,981.7295837402344,898.9623742103577,941.6152954101562,923.5986890792847,919.2942237854004,929.4422540664673,902.3324775695801,930.0819883346558,992.1632766723633,910.3677988052368,954.8447227478027,933.266765832901,932.6289367675781,937.5679290294647,916.6945266723633,936.6396350860596,999.6623611450195,916.3467824459076,971.2451934814453,937.4795641899109,954.4365692138672,941.9215183258057,941.6575241088867,941.3293936252594,832.6613616943359,606.520512342453,875.2945518493652,589.9019944667816,910.3828811645508,592.6540250778198,937.5924110412598,604.8466439247131,951.0053443908691,617.8086111545563,921.280403137207,608.5865576267242,954.8244094848633,636.4260516166687,954.0955924987793,643.2804708480835,945.2651023864746,642.3110511302948,909.0460395812988,626.2280945777893,942.8624725341797,651.493399143219,941.7671585083008,655.4604308605194,931.446647644043,653.7882914543152,894.851188659668,641.740909576416,927.0422744750977,663.9608690738678,928.3474159240723,665.9145286083221,922.1242332458496,662.490777015686,879.3436431884766,654.0561647415161,908.8253974914551,671.1793687343597,915.8256912231445,670.1194846630096,914.1006660461426,665.959050655365,965.9640312194824,430.705202460289
41,1028.0812454223633,851.0033609867096,995.9954452514648,834.8937900066376,965.1771926879883,840.3314695358276,939.5000267028809,853.1628346443176,917.0268630981445,861.3212373256683,966.7334747314453,875.9663355350494,932.1138381958008,898.1941990852356,913.0096435546875,906.1822941303253,898.7855529785156,909.641984462738,977.8532409667969,893.6691288948059,939.3264770507812,914.8206827640533,917.9775810241699,920.5953960418701,901.8152618408203,922.1807761192322,988.7909317016602,905.60511302948,952.3942565917969,926.3528809547424,931.1228942871094,931.0497407913208,916.138744354248,930.8580675125122,997.5638580322266,912.594518661499,969.66796875,931.6311826705933,953.3682060241699,935.9551317691803,941.1795043945312,935.849353313446,830.3236770629883,534.7247285842896,857.7243232727051,500.08648335933685,889.1500282287598,488.1417615413666,915.5108070373535,496.83970844745636,928.9492607116699,513.0718848705292,906.5209007263184,488.2390493154526,939.5381355285645,506.49738025665283,929.9218368530273,513.9815301895142,917.8217697143555,514.0007345676422,904.7447204589844,513.199090719223,934.8043441772461,535.1621685028076,923.9736557006836,538.7178189754486,911.0748481750488,535.8521676063538,898.077564239502,538.2028822898865,924.1836547851562,556.1397097110748,913.6356353759766,557.2433130741119,902.4383926391602,553.2654132843018,888.3677101135254,561.2203483581543,911.6518592834473,571.9145317077637,902.7436637878418,569.7593188285828,892.2375869750977,564.9934220314026,965.2741813659668,429.7465427517891
42,1028.4896850585938,847.4298646450043,996.0922622680664,832.2580971717834,965.3771209716797,836.8024952411652,939.1712379455566,848.9255831241608,917.3434638977051,857.0502083301544,964.6108245849609,872.8322551250458,930.369873046875,894.2167315483093,911.5544128417969,902.0063607692719,897.4201583862305,905.6699509620667,975.0107574462891,890.6785564422607,937.0278167724609,910.046140909195,915.8398246765137,916.9766983985901,899.8378372192383,920.2393431663513,986.4018630981445,902.6084890365601,950.2593612670898,921.4185290336609,929.5063591003418,927.1516225337982,915.0984764099121,928.4625837802887,996.2757110595703,909.1791033744812,969.184684753418,926.9807591438293,953.4106063842773,932.2173793315887,941.4995384216309,933.9254574775696,830.795703,502.265478,859.067702,471.984558,887.435031,457.847936,911.100512,461.685932,924.198332,472.947756,899.00003,447.690248,926.961823,453.256383,922.197475,454.875225,914.472399,452.685702,896.232219,467.284047,927.64957,480.192214,922.410407,485.172354,913.108363,485.16066,890.972013,489.297899,921.093721,503.831793,913.855648,510.534761,903.810754,511.515033,884.369717,511.277287,910.373626,520.055687,904.079218,521.762676,894.371767,520.688443,964.3970489501953,428.84194552898407
43,1030.0886535644531,845.091685295105,997.1908950805664,830.02761054039,965.6201934814453,833.5798029899597,938.730640411377,845.7750771045685,916.7419052124023,853.9454593658447,964.2091369628906,869.951721906662,930.3033256530762,890.6791121959686,911.4360809326172,898.7974388599396,896.6166687011719,903.2296981811523,973.6205291748047,887.8114848136902,936.7147064208984,906.6495594978333,914.7770118713379,913.9842734336853,897.6935577392578,918.3407649993896,984.5638275146484,899.8074903488159,950.4139137268066,919.3209910392761,929.2380523681641,926.2948355674744,913.6532592773438,929.2967083454132,995.2031707763672,906.4761025905609,969.6572113037109,924.7960913181305,954.0555381774902,930.893388748169,941.4930725097656,933.8348078727722,831.267729,469.806227,860.411081,443.882632,885.720034,427.55411,906.690216,426.532156,919.447403,432.823628,891.479158,407.141446,914.385509,400.015387,914.473114,395.768919,911.123028,391.370669,887.719717,421.369003,920.494795,425.22226,920.847158,431.626889,915.141878,434.469153,883.866463,440.392916,918.003788,451.523875,914.075661,463.826209,905.183115,469.764654,880.371723,461.334225,909.095392,468.196842,905.414772,473.766034,896.505947,476.383464,964.1379547119141,428.3506438136101
44,1027.965431213379,844.3217194080353,997.0511627197266,829.9649956226349,965.4780578613281,833.8369317054749,938.0839920043945,845.7341365814209,915.4409980773926,853.783549785614,962.8390502929688,870.3868153095245,929.2477798461914,890.6708376407623,909.8369979858398,898.4177355766296,895.1066207885742,901.8391406536102,972.2197723388672,888.6550571918488,934.1978073120117,907.2887380123138,911.6289138793945,913.6849074363708,894.9983596801758,917.2004818916321,982.6728057861328,900.3821396827698,947.409839630127,919.487223148346,925.6170272827148,925.5895223617554,909.9285507202148,928.0496587753296,992.8726959228516,906.5958983898163,966.8012237548828,924.9925811290741,950.8423805236816,930.6898593902588,938.1949424743652,933.4530050754547,831.739755,437.346976,861.75446,415.780707,884.005036,397.260284,902.279921,391.37838,914.696474,392.699499,883.958287,366.592644,901.809196,346.77439,906.748753,336.662613,907.773657,330.055636,879.207215,375.45396,913.34002,370.252306,919.28391,378.081424,917.175393,383.777645,876.760912,391.487933,914.913855,399.215958,914.295673,417.117657,906.555476,428.014274,876.37373,411.391163,907.817159,416.337997,906.750326,425.769392,898.640127,432.078485,964.6281337738037,425.0716814994812
45,1028.2971954345703,844.5317325592041,995.6151580810547,830.2053282260895,964.2721939086914,833.6438999176025,937.0346832275391,845.1735663414001,914.4718551635742,853.2447774410248,961.2459182739258,870.4804289340973,928.1156158447266,890.5251684188843,909.4600868225098,898.3193671703339,895.1862716674805,902.2467551231384,970.9071350097656,888.6107821464539,933.9670372009277,907.3424608707428,912.1908760070801,914.2698073387146,895.7192802429199,918.2916734218597,981.8436813354492,900.4180166721344,947.6940536499023,919.7280497550964,926.6341209411621,926.3874611854553,911.1412811279297,929.3065884113312,992.384033203125,906.8558058738708,966.97265625,925.3322083950043,951.5425300598145,931.5132393836975,939.045467376709,934.6849257946014,832.2117805480957,404.88772571086884,863.0978393554688,387.67878127098083,882.2900390625,366.9664580821991,897.8696250915527,356.2246034145355,909.9455451965332,352.57537019252777,876.4374160766602,326.0438425540924,889.2328834533691,293.53339302539825,899.0243911743164,277.556307554245,904.4242858886719,268.7406026124954,870.6947135925293,329.53891587257385,906.185245513916,315.28235125541687,917.7206611633301,324.5359592437744,919.2089080810547,333.0861374139786,869.6553611755371,342.5829493999481,911.8239212036133,346.9080408811569,914.5156860351562,370.4091053009033,907.9278373718262,386.2638940811157,872.3757362365723,361.4481016397476,906.5389251708984,364.47915148735046,908.085880279541,377.7727493047714,900.7743072509766,387.77350640296936,965.2689743041992,422.77365535497665
46,1028.2848358154297,844.9332954883575,995.9137344360352,830.591824054718,964.4478607177734,834.5274865627289,937.419319152832,846.6439054012299,914.3309783935547,854.0043075084686,961.6165924072266,870.9290456771851,928.4865188598633,890.6071729660034,909.433708190918,897.8085677623749,894.7250747680664,901.0009405612946,970.9870147705078,888.9411468505859,933.7984657287598,907.3357300758362,911.4444923400879,913.7873513698578,894.481372833252,917.3512763977051,981.5546035766602,900.4288229942322,947.2190093994141,919.7450928688049,925.770206451416,926.0614807605743,909.7708511352539,928.7326183319092,991.9414901733398,906.3939127922058,966.5858459472656,925.246066570282,951.0843086242676,931.9466037750244,938.3577346801758,935.6883699893951,825.5697441101074,405.0483694076538,853.7090492248535,380.56501030921936,872.5622749328613,360.3602446317673,889.661808013916,349.95869648456573,903.0526542663574,344.44821321964264,869.5409774780273,325.36955893039703,885.3290748596191,299.28908717632294,899.5048141479492,284.32186794281006,909.2570686340332,271.99355256557465,865.8913993835449,328.6854943037033,913.3544540405273,336.52563536167145,917.5649642944336,358.71434915065765,908.8898849487305,370.318208694458,867.7127838134766,338.8956161737442,912.6771354675293,349.88076746463776,910.3622245788574,369.5419751405716,898.205451965332,378.32964539527893,871.8468475341797,353.3443480730057,906.4118385314941,360.84714663028717,905.280818939209,375.22137665748596,895.4178428649902,382.29467022418976,965.8678722381592,420.32065111398697
47,1027.1110153198242,844.3543853759766,995.1719284057617,830.0415661334991,963.4071350097656,834.4219551086426,936.2213516235352,846.886522769928,913.6857032775879,854.9041345119476,960.926399230957,871.1915466785431,927.8454208374023,890.6933147907257,909.0707015991211,898.0868768692017,894.5784759521484,901.4914240837097,970.2259826660156,889.3608026504517,932.8259468078613,907.0555067062378,910.7282066345215,913.2995848655701,893.9176940917969,916.8795032501221,980.6697463989258,900.9036219120026,946.1587715148926,919.7210102081299,924.7352600097656,925.9532940387726,908.5320281982422,928.7256405353546,990.9671401977539,906.8997721672058,965.6848526000977,925.7062923908234,950.2190780639648,932.2651124000549,937.3223876953125,935.9159202575684,826.7149543762207,401.3746521472931,845.9233474731445,371.2123546600342,860.8134841918945,351.8748117685318,875.6859397888184,341.25633442401886,887.9124641418457,335.89871430397034,866.012134552002,322.5558705329895,885.7886123657227,297.7103452682495,900.1677131652832,282.6854820251465,910.5076217651367,271.3750604391098,864.3094253540039,326.4840612411499,909.8784255981445,331.6157057285309,915.1247978210449,351.5473802089691,908.1790351867676,363.1378707885742,867.6993370056152,336.7005742788315,910.9720230102539,343.9391119480133,911.9805908203125,362.5728545188904,902.1986961364746,372.31083273887634,872.7714157104492,351.21704638004303,906.1224746704102,353.1744726896286,907.9795074462891,366.052459359169,900.5723190307617,374.66401743888855,966.3277530670166,418.6691672205925
48,1026.8936920166016,845.0267238616943,994.9047088623047,830.9048368930817,963.2595062255859,834.998518705368,936.2861251831055,847.2552344799042,913.8623428344727,855.5193538665771,960.0938415527344,872.7430875301361,927.5435256958008,891.7643756866455,909.0283012390137,898.73717045784,894.7250747680664,901.9097213745117,969.4325637817383,890.750248670578,932.7398872375488,907.8344881534576,910.8596420288086,913.9261045455933,894.0155982971191,917.7352404594421,980.0704193115234,902.1428909301758,946.2337875366211,920.250890493393,924.7728538513184,926.6929404735565,908.3758735656738,929.9013683795929,990.9088897705078,908.0099210739136,966.4209365844727,926.5234355926514,951.1052513122559,933.8708701133728,938.1202125549316,938.4933207035065,827.7665519714355,398.79681944847107,841.8352317810059,367.2282180786133,855.5064010620117,346.33302104473114,870.2994346618652,335.7485681772232,882.6695251464844,330.68630027770996,860.2377319335938,318.72135519981384,881.7134284973145,294.80687177181244,897.0323181152344,280.6176459789276,908.0908584594727,270.22542214393616,860.4597473144531,323.57459795475006,906.2143135070801,327.1844961643219,909.7060775756836,346.0428558588028,901.5395736694336,356.33099937438965,865.5788612365723,333.84742736816406,908.7542152404785,338.32868564128876,908.2394599914551,355.70497369766235,897.7875137329102,364.55217134952545,871.9984817504883,347.83015978336334,904.8593330383301,348.3157341480255,905.1888084411621,360.81417191028595,897.1608924865723,369.1280930042267,966.7028903961182,417.6179899573326
49,1027.4986267089844,844.7556395530701,995.4337692260742,830.5125982761383,963.5210037231445,834.8157992362976,936.8147850036621,847.2549874782562,914.3962097167969,855.4788455963135,961.5194320678711,872.9757630825043,927.8450775146484,892.0610246658325,908.7955284118652,898.4965908527374,894.4040107727051,901.2643678188324,971.2788391113281,890.7724788188934,933.5648918151855,907.9524314403534,911.2631034851074,913.6831166744232,894.2488288879395,916.8637568950653,982.1807098388672,901.8374116420746,947.4954414367676,920.3393170833588,925.3277778625488,926.8004479408264,908.4400177001953,929.8553643226624,993.277473449707,907.366049528122,968.61328125,926.6297698020935,952.9558181762695,934.4559552669525,939.5777893066406,939.3444883823395,828.1291007995605,394.47919976711273,837.7035713195801,362.0222878456116,850.2458381652832,339.927836060524,865.2003479003906,329.4279195070267,877.9713249206543,325.467062830925,853.4585380554199,313.243599653244,875.7701110839844,289.915776014328,892.5704956054688,277.8874441385269,905.7281112670898,270.5759483575821,855.849437713623,319.396657705307,902.0771026611328,320.91401970386505,905.7271385192871,338.33161878585815,897.9723358154297,348.41141641139984,862.6425361633301,330.656907081604,905.7743453979492,334.3274441957474,904.6468162536621,350.78692388534546,894.4218063354492,359.009299993515,870.1681709289551,345.31157660484314,903.0682754516602,345.9777709245682,901.5843200683594,358.1022173166275,892.9186248779297,365.75855827331543,966.7486953735352,417.295158803463
50,1027.771339416504,844.7623703479767,995.9030914306641,830.8281428813934,964.2168045043945,835.0587871074677,937.6006507873535,847.1758852005005,915.1984977722168,855.4345088005066,962.3771667480469,873.4520440101624,928.3730506896973,892.126603603363,909.2592430114746,898.3227634429932,894.7702789306641,901.0805985927582,971.843376159668,891.0974094867706,934.0036010742188,908.1597893238068,911.8353080749512,913.4374117851257,894.9771308898926,916.5504970550537,982.4973678588867,902.000741481781,947.8995895385742,920.5513679981232,925.5864143371582,927.0392985343933,908.5988616943359,930.3813543319702,993.5124206542969,907.4132885932922,968.964729309082,926.6834926605225,953.1615829467773,934.3917965888977,939.5086669921875,939.49769115448,829.4995307922363,393.98970425128937,834.755973815918,362.55689203739166,844.3832015991211,339.0727163553238,857.9485702514648,327.2890704870224,869.2732429504395,323.90141201019287,847.1194839477539,312.4328784942627,867.4481391906738,288.1871349811554,884.7279167175293,280.3826856613159,896.4822006225586,278.16609287261963,851.0288429260254,317.3932273387909,894.7292518615723,313.8089246749878,897.6897811889648,330.7353609800339,889.0019416809082,338.9536306858063,859.413013458252,328.1499947309494,900.5315780639648,329.7386784553528,897.8558349609375,345.92336881160736,886.8149185180664,352.4448298215866,869.0934562683105,342.7445811033249,900.0924682617188,344.3618552684784,896.1576461791992,356.00551295280457,886.2008285522461,361.39453315734863,966.6631507873535,416.84831738471985
51,1027.8975677490234,844.3828523159027,996.0113525390625,830.6378281116486,964.4036865234375,834.7607796192169,937.8426361083984,846.9324650764465,915.4658317565918,855.5839447975159,963.511848449707,873.5257122516632,929.4156646728516,892.0458958148956,910.063648223877,897.9920282363892,895.4047393798828,900.4649469852448,972.7761840820312,891.2604305744171,934.7364807128906,908.0227651596069,912.3484039306641,913.1468143463135,895.1816368103027,916.1331877708435,983.1128311157227,902.1882157325745,948.4431838989258,920.4218156337738,925.8318901062012,926.8787474632263,908.4721755981445,930.1356494426727,993.8454437255859,907.6742458343506,969.3213272094727,926.6948547363281,953.302173614502,934.2617502212524,939.3263626098633,939.1594223976135,827.9167556762695,394.9501392841339,829.3353080749512,359.52967071533203,835.1400375366211,330.3485255241394,841.5769386291504,307.8284281492233,842.1271705627441,291.802992105484,840.9772109985352,308.9424055814743,880.4303741455078,295.0576710700989,880.3918647766113,310.1138108968735,869.6185684204102,318.8498578071594,846.181583404541,316.4947279691696,891.7510414123535,312.5511614084244,887.3526191711426,326.8260658979416,874.8444557189941,331.9210306406021,854.3605041503906,329.31528675556183,895.2486419677734,327.004030585289,889.6448135375977,340.1738188266754,878.4732627868652,344.2270541191101,864.2353248596191,344.62577652931213,895.9110260009766,342.07752227783203,891.0190773010254,351.7173482179642,881.5049171447754,356.8721182346344,966.37939453125,415.6475651860237
52,1027.5347900390625,844.2762711048126,996.0044860839844,830.4694964885712,964.3246078491211,834.6429598331451,937.6056861877441,846.6490924358368,915.2905654907227,855.218320608139,963.3686828613281,873.8069853782654,929.0899085998535,892.6940281391144,909.7827529907227,898.6258344650269,895.2312469482422,900.98402094841,973.0109024047852,891.4466080665588,934.7488403320312,908.4395804405212,912.616081237793,913.6651473045349,895.8107757568359,916.7107393741608,983.5634994506836,902.2274272441864,948.6425399780273,920.5146882534027,926.1903190612793,926.9178972244263,909.1385650634766,930.095696926117,994.3282699584961,907.5337636470795,969.6298599243164,926.7862453460693,953.6470413208008,934.4518797397614,939.9161911010742,939.4703974723816,824.9953651428223,395.9015278816223,824.7667694091797,358.3517816066742,828.4529685974121,326.31557524204254,831.6129684448242,300.87560963630676,826.5193176269531,282.89586567878723,834.4052696228027,310.33280873298645,874.6761703491211,298.3563472032547,871.8598937988281,313.1083353757858,860.3084564208984,321.22391414642334,841.6446304321289,320.3311884403229,884.688720703125,312.7471572160721,879.9977874755859,325.7322190999985,868.1485176086426,331.440087556839,851.2360954284668,334.30518317222595,889.6833801269531,326.4043105840683,884.8267364501953,338.26461958885193,874.0677452087402,343.1549434661865,861.881046295166,349.2599596977234,891.8324089050293,341.2157026529312,887.4444580078125,349.76162004470825,878.1330871582031,355.87954211235046,966.069974899292,415.6005113720894
53,1027.6786422729492,844.3887803554535,996.3473510742188,829.9628343582153,964.4540405273438,834.3999102115631,937.3408126831055,846.6842901706696,914.8182678222656,855.8067402839661,964.5829010009766,873.7816677093506,929.0914535522461,892.9856753349304,909.444522857666,898.8883972167969,895.0472259521484,901.1468567848206,974.3350982666016,891.6879286766052,934.6904182434082,908.8553459644318,912.5008392333984,914.0070593357086,895.9117126464844,916.7377860546112,984.6565246582031,902.5247554779053,948.4384918212891,920.7570586204529,925.7810211181641,926.9061646461487,908.792552947998,929.686662197113,994.7505569458008,907.7465555667877,968.8967514038086,927.050598859787,952.7191543579102,934.6223108768463,939.1623687744141,939.4289629459381,823.7297058105469,395.57934510707855,822.8498268127441,359.46489453315735,826.4180374145508,326.67595064640045,827.9430198669434,300.39812457561493,819.3051910400391,281.345343708992,831.0518646240234,311.34786200523376,874.2398643493652,300.3010529279709,869.9847221374512,314.39475083351135,856.9709014892578,320.5654077529907,839.2398834228516,323.30024087429047,882.5088500976562,314.89140939712524,876.7121887207031,326.9586749076843,864.3134307861328,331.4428663253784,848.8360977172852,338.6255507469177,886.5545082092285,329.52199625968933,880.4815292358398,340.73985397815704,869.0818405151367,344.50511622428894,858.9509010314941,354.179429769516,887.8462028503418,344.2140247821808,882.5971412658691,352.3121590614319,872.5952339172363,358.16276359558105,965.7458782196045,415.3456211090088
