,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
39,1.477776,-10.006407,2.352562,-7.951909,-29.105186,-54.290314,-70.232449,-78.650494,-53.899841,-80.745907,-96.218262,-107.148685,-40.913315,-71.585083,-89.212246,-100.585499,-27.883415,-56.55304,-72.112885,-81.236801,-16.671867,-38.853149,-50.851707,-57.86356,-14.933781,-11.445439,-3.578375,2.592035,25.586036,50.321831,59.065936,62.884273,41.51616,65.380472,71.582251,72.536233,50.823121,71.174142,73.05753,69.745855,55.314228,70.847915,71.159569,67.806954,39.910297,62.397766,70.678596,68.002968,59.685116,80.995159,77.830524,67.844696,44.628925,68.693047,69.311485,61.019726,31.390743,53.854351,55.196743,47.695713,20.809593,40.855522,44.338703,39.411736,-7.496994,8.77955,27.38569,36.314676,48.557313,63.303682,55.993483,50.399143,62.717979,77.90537,71.132955,64.132434,69.524974,82.896902,76.937123,69.358371,71.031437,81.783172,74.566092,65.171138,44.115801,463.214293,-94.720144,431.776047
40,5.196648,-9.428485,-0.840454,-12.666245,-27.982979,-53.300171,-71.00338,-82.520599,-53.472633,-81.363316,-97.238674,-108.995018,-40.207558,-72.275562,-90.874043,-103.525829,-26.956329,-56.77906,-74.671955,-86.607285,-15.773849,-39.463921,-52.404099,-60.786324,-17.24053,-14.979662,-5.231557,3.711262,21.705702,48.818764,61.709286,69.129401,39.178166,68.157264,78.080123,81.121825,50.0752,76.665421,82.650148,82.466131,56.290564,78.570113,82.04876,80.168152,34.356594,54.275093,65.480633,72.314587,48.012486,70.02903,71.830044,66.894093,32.281151,57.276134,61.145439,56.001205,17.804489,41.807041,47.04958,42.782135,5.323105,26.954556,34.391441,32.568283,-8.850872,6.109154,25.526879,35.684205,35.375823,58.748601,54.719757,50.162515,48.911205,75.213175,70.759365,66.034347,55.745678,79.931524,72.63102,65.874104,58.406998,76.208468,71.011183,64.420376,49.241409,454.365027,-95.631638,419.689022
41,3.632698,-13.988568,-3.265171,-7.446297,-28.41259,-54.646454,-74.379272,-88.317661,-55.385513,-82.525177,-97.43391,-108.542976,-41.826782,-71.071415,-89.222145,-101.786213,-27.42897,-54.596786,-72.82362,-85.850544,-13.754654,-33.688545,-46.436462,-56.913643,-16.232825,-15.109832,-3.010147,10.219076,23.081254,49.889455,65.323661,75.855997,40.48215,68.809904,82.389561,90.886912,51.229439,77.049385,88.964807,96.186332,56.823964,79.392505,88.007428,93.316976,26.816769,47.994976,61.356239,66.210995,41.268311,65.263767,73.321609,74.104958,28.073616,54.101601,62.314625,62.522793,16.419811,40.170708,49.082623,50.712833,6.238289,25.042248,34.276829,37.683392,-7.875215,3.666925,22.343337,37.16924,24.177015,54.861721,59.944459,60.824526,37.251986,68.265636,73.506641,73.672811,44.878964,70.801293,73.144722,72.922976,48.228245,65.087651,65.092653,63.561243,52.899771,441.832997,-98.871145,413.699262
42,0.299835,-17.618689,-18.680134,-55.731136,-29.247665,-53.459702,-68.870029,-83.264236,-55.932083,-81.60181,-94.569454,-103.055191,-42.689781,-70.432091,-85.604839,-96.429234,-26.83445,-50.961571,-65.845013,-77.329788,-9.511414,-25.505104,-35.195961,-43.781891,-10.483182,-4.591884,11.376278,22.99857,22.486227,50.766249,67.093737,78.826377,35.995488,63.353453,80.191864,93.774361,45.239834,68.741176,83.736955,96.641062,51.020846,72.323318,84.233675,94.41286,17.934323,40.89778,60.473957,71.688395,52.354431,80.384446,81.597262,77.001028,50.021525,77.601643,77.008438,71.453219,45.571976,69.152155,68.942929,63.7395,40.363226,58.545199,59.76923,56.329766,17.783131,37.324172,54.52972,66.408956,50.183016,79.753775,84.459064,83.255147,47.826219,77.907809,82.516026,81.297845,43.212166,68.120924,71.534518,69.832399,37.388948,55.124747,58.178583,56.423729,53.310843,426.23049,-117.440043,359.984308
43,-0.257034,-13.948739,-18.680133,-55.731136,-32.670593,-55.189018,-68.413296,-77.701435,-51.991997,-77.164478,-86.815109,-92.428665,-38.965874,-65.618477,-77.309132,-84.090214,-22.701988,-45.757599,-59.415436,-69.989319,-4.66198,-18.473167,-27.33696,-35.609093,4.213045,19.435633,35.756638,48.157294,19.266808,43.833653,60.101182,72.759893,25.515023,47.587276,65.490326,78.806432,30.207375,48.95795,63.90723,75.821602,34.963083,51.162563,62.218974,71.98721,9.051876,33.800583,59.591675,77.165794,63.440552,95.505123,89.872913,79.897099,71.969433,101.101685,91.702251,80.383644,74.72414,98.133602,88.803234,76.766167,74.488163,92.048149,85.261631,74.976139,43.441477,70.981419,86.716104,95.648671,76.189017,104.64583,108.973669,105.685768,58.400452,87.549981,91.525411,88.922878,41.545368,65.440555,69.924314,66.741821,26.549651,45.161843,51.264513,49.286215,53.182726,413.673281,-135.991259,305.644702
44,15.693569,-44.473172,-9.290028,-45.72087,-37.72459,-63.843841,-79.040022,-89.473228,-62.528515,-88.325071,-98.114805,-103.440742,-48.026733,-76.080265,-86.48858,-91.570844,-30.99575,-55.927162,-66.866627,-73.993892,-12.651901,-29.571533,-39.396915,-47.499103,9.651219,28.808173,47.099015,61.060691,27.16941,54.109972,68.784371,77.746362,33.151882,58.170062,72.683909,80.495182,37.94146,59.652936,70.618265,76.370748,41.507238,59.72682,69.223138,74.681597,29.448853,60.22562,81.362801,93.1283,86.4608,102.637882,98.276939,90.658894,80.067215,94.326725,89.038754,79.244728,69.034195,81.026173,76.776466,68.100872,57.524586,70.999146,69.43531,62.603989,44.311169,63.856533,72.028398,80.513275,49.706612,68.033146,77.575067,81.777676,31.49623,49.767806,59.957057,65.947896,16.065172,32.939399,42.25945,46.59859,2.815078,15.429452,25.299391,30.512052,68.92416,370.202565,-145.233421,260.926289
45,15.693569,-44.473171,-13.698235,-43.693295,-42.778587,-72.498665,-89.666748,-101.245022,-73.065033,-99.485664,-109.414501,-114.45282,-57.087593,-86.542053,-95.66803,-99.051476,-39.289513,-66.096725,-74.317818,-77.998466,-20.641823,-40.669899,-51.456871,-59.389114,15.089392,38.180712,58.441393,73.964088,35.072011,64.38629,77.467559,82.732831,40.788741,68.752847,79.877492,82.183932,45.675545,70.347922,77.3293,76.919895,48.051392,68.291077,76.227302,77.375983,31.31012,61.603317,86.024437,99.360123,47.740459,81.802311,94.92897,100.21265,43.470955,77.679863,82.71143,78.116112,39.826813,68.375359,63.658333,52.085152,37.442837,60.051842,57.351723,47.382088,27.874753,40.393476,42.097788,40.853332,26.875323,29.418884,34.006384,40.966335,6.959642,11.64903,18.873396,24.767967,-12.001501,-6.223824,-1.746549,1.218706,-27.22446,-20.56159,-15.047773,-12.171809,85.056725,326.608566,-158.492661,218.112165
46,-3.916168,-8.308394,-37.185631,-54.288245,-38.86013,-69.390335,-90.949059,-110.849819,-61.091423,-76.637764,-88.48629,-96.633511,-45.90477,-59.834633,-64.309273,-64.947968,-31.711006,-46.498604,-50.308685,-50.773201,-18.780441,-31.506958,-38.804626,-41.906776,13.844751,33.354053,50.394079,59.677327,41.897593,53.469126,56.242152,55.960693,40.056813,53.728478,52.777027,50.104408,36.499187,47.267841,46.79156,46.143551,30.882987,39.523598,45.211058,48.779738,25.613308,56.853848,80.433826,91.248837,59.398499,105.976925,127.397003,143.092232,59.61525,108.219738,130.622635,146.126919,58.076534,103.174095,112.179623,114.343357,56.084518,89.757671,94.984188,93.771343,-14.043217,-21.420662,-23.681036,-19.463668,16.537254,18.036987,21.78783,27.661468,23.115526,27.292941,30.181811,35.269118,23.091073,19.112617,13.942008,12.986729,19.876037,14.186293,7.715158,5.42076,80.958624,319.214324,-195.860224,164.738073
47,-0.616436,-33.480487,-2.645645,-21.330445,-39.574241,-71.036739,-92.542877,-111.33276,-69.934959,-90.729046,-103.862057,-113.097181,-59.01741,-79.240751,-88.850584,-93.940372,-47.384205,-66.744232,-75.902452,-81.195059,-35.196075,-50.238762,-60.46875,-66.645126,16.861537,33.150061,45.839338,54.505422,36.616636,51.218447,55.998115,57.447335,34.108458,49.540689,53.087663,53.75676,31.231259,44.019584,47.776788,49.256575,27.088579,37.192057,43.263049,46.675809,17.504311,42.158546,62.885914,81.604385,63.413601,103.625164,126.290188,142.179108,64.430752,106.939659,129.993153,142.247028,63.299904,101.187401,123.213387,135.616035,60.359917,89.695244,106.816063,117.847595,-28.699677,-38.076354,-39.290182,-39.327973,-6.834906,-4.73286,-3.37676,-0.414716,10.405315,11.963154,11.217703,11.645942,21.090174,22.617015,19.183815,17.2677,27.694813,28.065624,24.28866,21.915345,80.622282,287.139863,-198.225775,144.813654
48,-0.616436,-33.480486,-2.989655,-21.903736,-40.288353,-72.683144,-94.136696,-111.815701,-78.778496,-104.820328,-119.237823,-129.560852,-72.130051,-98.64687,-113.391895,-122.932777,-63.057404,-86.989861,-101.49622,-111.616917,-51.61171,-68.970566,-82.132874,-91.383476,19.878322,32.946068,41.284596,49.333516,31.335679,48.967768,55.754076,58.933976,28.160102,45.352899,53.398298,57.409111,25.963331,40.771327,48.762016,52.369598,23.29417,34.860516,41.315039,44.57188,14.611073,39.220047,64.727554,85.520325,55.136433,98.753986,123.104496,144.037628,58.768845,105.804234,132.458038,151.963291,61.44865,103.390217,126.924019,142.585316,62.124939,93.06015,109.972572,120.814304,-30.084677,-41.300158,-42.230119,-46.107211,-13.77769,-14.121763,-10.009248,-3.922386,6.246239,6.066175,6.461934,7.076782,19.461136,18.669743,13.76392,10.456938,27.092314,23.42823,18.712968,15.168989,80.404816,254.961832,-200.81646,124.212374
