,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
2,14.928703,-9.600584,-6.624985,-5.124481,-22.706909,-32.726555,-37.519054,-43.662128,-7.710342,4.181271,-12.035522,-28.765297,4.936581,19.558697,1.155682,-14.678364,12.478924,24.494419,1.640682,-18.070393,15.052357,22.783985,5.946178,-9.034939,36.376797,70.424678,94.945766,106.434122,50.96243,78.032514,87.9655,97.273633,36.461457,64.906784,78.323914,88.310005,24.796248,57.491795,75.954983,88.804996,17.383791,44.916138,61.57467,72.917974,27.541695,58.142567,80.200024,96.915607,61.705799,97.969723,109.929714,110.989323,50.773716,90.527515,101.110439,100.352039,37.236042,73.247051,85.171566,88.212261,23.572197,51.005688,62.638149,67.640133,-20.823165,-17.134072,-2.589936,11.257779,-11.949199,10.020425,28.63169,38.663847,8.076151,39.076772,52.423815,54.573532,29.0067,59.381234,70.049544,70.460122,46.631997,73.16831,79.974811,78.586415,1.346912,374.198111,-38.528652,377.256732
3,-15.001888,1.074087,-1.165123,0.623988,-17.416592,-20.465698,-21.059361,-23.508911,-9.169178,-13.788757,-28.121166,-41.481514,6.194401,17.026291,20.517769,21.28418,21.62384,38.259544,47.294655,50.654526,34.590797,51.131058,64.420052,73.44532,29.869107,63.411189,90.355549,106.024469,54.120346,79.322171,94.29609,108.1175,38.440434,61.141862,72.987628,83.316929,21.831858,44.164018,57.871189,69.011519,6.721347,23.865917,34.670942,45.410327,27.72583,56.126804,75.625134,90.467205,62.560444,97.706966,110.940342,113.470516,51.797047,89.926128,100.706806,101.297207,38.47538,73.262272,84.749508,88.316517,24.709625,51.467228,62.645588,67.68877,-21.237943,-18.742979,-5.770514,6.016281,-10.149112,10.70641,28.148555,39.073252,8.510812,38.065053,52.726639,57.947389,28.230498,57.958566,69.420492,71.883716,45.266757,70.976912,78.130512,78.521515,-10.737906,375.053107,-36.776705,377.661629
4,-4.629593,-0.48999,-0.595322,0.18451,-15.826206,-19.567223,-20.60463,-21.691132,2.626934,20.106468,21.306267,20.010338,16.415749,42.725029,53.496552,59.024048,28.257866,55.020905,68.015327,74.792175,36.954231,61.405334,75.844116,85.067024,23.847392,51.359855,71.214218,79.835934,51.215359,77.076,89.354266,99.467625,34.097528,56.373927,67.151412,74.478407,15.665833,36.595517,48.558116,58.691791,-0.86537,11.881767,19.917781,28.100698,27.719135,56.298923,76.168499,91.480923,62.829494,97.449131,111.203213,114.086437,52.235584,90.137043,101.712055,102.975712,38.998032,73.518391,85.553226,89.552937,25.276566,52.13522,63.769627,69.250774,-21.573309,-19.414206,-6.509296,5.386797,-10.872519,7.939559,25.590544,37.455886,8.149819,36.692651,51.688553,57.816725,28.190051,57.091035,68.659789,71.514696,45.522836,70.881137,77.976815,78.342995,-14.424391,374.956745,-36.428919,378.239768
5,16.734238,5.370742,-7.169437,-4.737306,-8.353443,-15.860996,-21.621437,-27.945957,4.297943,20.882492,4.883652,-13.627453,5.951271,17.839851,-3.13282,-21.691647,2.438507,6.33831,-18.414745,-39.986115,-4.823513,-7.115993,-26.251431,-42.349434,26.392558,53.501174,76.838014,89.876057,36.899082,61.511623,74.130382,87.295755,32.267246,60.63767,77.59001,91.339604,29.344537,63.450833,82.417596,97.324145,26.350136,55.216601,72.361603,86.921485,34.913921,68.887711,93.436317,108.362503,69.863319,108.573761,116.597214,116.032104,56.058884,100.315018,110.397148,108.49823,41.795483,82.175903,94.292679,96.549225,27.803993,56.872559,70.312157,77.092667,-20.783768,-17.597509,-3.575781,13.51735,-2.14663,28.394321,41.480778,45.559948,20.983531,52.83674,63.913591,62.52044,39.565527,67.922798,76.222609,76.013831,52.816301,78.286802,84.838644,84.78029,2.976894,380.275879,-42.931309,373.450853
6,-3.974075,3.199227,-0.24725,1.185484,15.024719,16.778297,11.31958,4.703293,22.860146,36.391411,20.067329,3.109016,8.854523,11.369591,-8.444366,-25.355186,-9.10778,-14.462814,-36.421509,-54.674778,-29.287777,-38.241978,-54.517365,-66.726036,23.98775,48.377187,70.773012,84.075965,35.62301,57.8497,70.30587,82.785319,34.584985,61.73411,80.449486,95.785757,34.624135,66.879154,86.211479,102.062316,32.466576,61.984446,79.019162,93.771767,31.520119,59.155712,79.192142,93.983288,70.933628,108.199482,119.211445,119.668636,60.620213,101.968174,111.305065,109.76366,46.819725,85.138149,96.924419,99.738865,32.034302,62.156925,74.721394,79.898014,-20.374301,-21.153283,-12.94301,-3.687488,-7.223934,14.100089,30.261839,39.186317,14.314425,42.170097,55.129409,58.653876,34.762641,62.002354,71.473014,72.380437,51.424138,76.652021,82.041906,80.431888,-1.49065,383.547123,-43.672028,374.708354
7,2.800598,-2.535904,2.549629,-1.481639,-4.676743,-10.313988,-14.629498,-19.81842,8.68927,26.975784,13.706703,-1.327343,6.95343,16.398926,-2.05267,-17.41642,-0.187569,0.153465,-22.017803,-39.792595,-10.675621,-15.763779,-33.90976,-47.601013,23.871166,50.538451,75.262822,89.414844,32.185426,56.319772,68.291263,80.865931,30.760721,60.071604,79.07906,93.661543,31.798066,65.524721,85.870617,101.572326,32.665227,61.159028,78.075862,92.482172,30.59063,58.780346,78.590641,93.089504,68.138409,105.374851,117.255306,118.373852,57.118778,97.141857,107.243671,107.674084,43.053703,79.46291,91.188869,95.412426,28.62711,56.577587,68.915119,75.718746,-19.371907,-17.095108,-5.334865,5.303064,-5.052295,16.540836,33.380358,43.215038,14.634724,43.169713,57.090973,61.807037,33.733386,61.301486,72.603911,75.183041,49.475789,74.45945,81.956011,82.72573,1.297016,381.277224,-41.13533,373.49272
8,-2.740059,-3.251097,1.697273,1.683687,5.812912,2.553978,-5.183487,-14.682827,16.169701,36.725693,22.592697,7.07119,8.010979,20.866241,0.651455,-16.413174,-3.787994,0.185909,-22.548981,-41.252232,-17.724323,-20.040436,-37.499313,-51.512489,29.824584,59.869927,85.77126,100.555421,37.630825,61.800183,74.20195,86.748214,33.966617,62.893721,82.499971,97.251527,32.20179,66.395093,86.434645,101.784563,29.638654,60.215791,77.993981,92.962713,29.363079,57.009373,76.507816,90.856762,66.705151,103.416195,115.472889,116.749706,56.005497,95.756092,106.24815,106.394062,42.319393,78.34734,89.962978,93.766308,28.166885,56.169033,68.351841,74.284801,-20.367015,-18.890316,-7.996678,2.093771,-6.50874,13.978688,30.728858,40.619853,13.237374,41.887713,56.1084,61.025092,32.703389,61.32594,71.929041,73.632735,48.694214,74.473961,81.559141,81.378336,-1.561003,378.130562,-39.556017,375.280842
9,-15.3685,0.043658,1.038322,1.28941,-14.540634,-16.276417,-17.56216,-21.820335,4.185562,27.649841,35.41317,40.253906,18.416862,45.030098,57.019272,64.274826,30.110435,55.837669,69.246712,77.802658,37.972069,60.833817,74.555626,84.149094,21.320997,46.339609,64.288724,72.552844,47.415424,68.796443,78.698183,87.85404,31.073795,51.912522,62.456281,70.646485,13.423366,33.272851,45.320912,56.375718,-1.813363,11.009296,18.286211,26.392867,27.40139,55.551395,74.930592,89.336414,64.876385,101.745472,114.146748,115.529766,54.195156,94.058704,104.499264,104.432774,40.552082,76.519032,88.266621,92.144337,26.362438,54.047756,66.19772,72.323055,-21.888977,-20.987915,-9.95713,-0.568351,-7.429995,13.409472,30.118269,40.144128,11.942962,40.79473,54.866353,59.888081,31.162284,60.017695,70.812285,73.033818,47.190653,73.002572,80.229964,80.259913,-17.248936,378.230891,-38.837128,376.626924
10,22.428532,-2.975938,-0.213833,0.22224,0.4632,-5.774231,-16.532593,-28.601704,5.357723,3.857174,-16.054974,-32.772617,-0.547199,-8.682861,-30.724525,-46.047649,-10.074806,-19.698315,-42.122097,-58.486919,-22.876167,-31.883926,-48.244572,-59.79641,39.882924,74.287104,102.510068,119.039048,57.372617,85.820599,98.426946,109.551344,46.682138,77.33955,95.230806,108.884193,37.861215,70.622341,89.827275,104.998919,28.680967,57.613443,75.24967,89.138263,27.266922,56.045723,75.827637,91.206322,64.838333,100.607872,114.030533,116.423721,54.294434,93.114624,104.7155,106.125984,40.684605,75.770874,88.161621,92.655716,26.375084,53.348122,65.485497,71.988945,-21.647595,-20.638778,-8.993639,0.596262,-8.647528,10.696715,27.533274,38.526082,10.544933,38.275005,53.082692,59.54938,29.830142,58.09769,70.077146,73.982119,46.274277,71.772566,79.778445,81.186539,4.833355,375.263614,-39.397202,376.857824
11,-15.374107,-1.220497,0.487232,0.383655,-21.162472,-25.363655,-24.979134,-29.552708,-4.376335,-6.258545,-19.140072,-29.916916,10.75716,19.663754,20.638561,21.31834,24.513645,39.49728,42.111912,41.81345,35.497341,51.314907,64.242725,73.236752,32.61101,68.347023,97.346066,113.494417,53.800849,82.221538,98.561932,113.585622,35.470486,61.821672,74.584803,87.231472,17.02712,42.373935,60.058945,76.085338,1.169862,17.178532,29.627107,42.077163,26.535873,54.779949,74.633732,90.294056,64.246387,99.300213,113.098125,116.02438,53.926907,92.326183,104.711437,107.018795,40.496807,75.264874,88.080997,93.01981,26.296864,53.147106,65.29604,71.747074,-21.867488,-21.424738,-10.70289,-1.574636,-9.236688,8.823763,25.338788,36.449663,10.269588,37.348625,52.145197,59.028639,29.733317,57.631351,69.414626,73.230616,46.252355,71.534086,79.454193,80.796277,-10.707264,374.049771,-39.076481,377.248133
12,-10.569763,-6.484781,0.956783,-0.634732,-14.81266,-14.920578,-14.976196,-16.514797,6.316566,29.678135,37.47797,40.779476,22.571812,53.663349,65.126553,67.585773,36.338482,65.671177,78.393345,82.94775,46.163006,72.566471,89.014149,99.097538,27.03254,58.459918,84.481603,101.100245,56.62661,81.60249,92.088389,101.183237,40.213103,66.662102,77.80731,83.511319,22.260653,47.932831,60.560914,70.118766,4.894832,24.623841,33.141878,42.559001,26.667938,55.148735,74.787598,89.632759,63.494911,97.971954,111.553688,114.58992,52.486496,89.871712,102.431145,105.622902,38.550911,72.586212,85.770493,91.573677,24.140625,50.061722,62.036133,69.05777,-21.426714,-20.386899,-8.585407,1.215495,-7.84434,11.957412,28.462617,39.681865,11.302363,38.883926,53.513031,60.894181,30.19484,57.743798,69.971306,74.960122,45.747916,70.358172,78.872504,81.787741,-21.413212,367.586973,-38.255882,376.635384
13,21.402512,-2.564062,-0.063286,0.954106,-24.501228,-31.431255,-31.339474,-37.392941,-12.3456,4.521503,-10.428772,-26.30928,2.321205,26.400204,14.171047,2.42094,14.755154,37.707081,20.160084,3.322048,23.084621,39.964886,30.55109,20.487728,40.792322,81.749456,113.873132,133.088563,60.731407,87.376462,97.908489,108.007522,44.088497,72.919518,85.0297,95.318739,29.993225,60.474587,76.499189,88.0643,19.440697,44.89502,59.63509,70.062264,26.036682,53.17955,72.648125,88.389359,62.25975,96.667557,110.962029,115.027542,52.103348,89.393806,102.031403,104.978714,38.878555,72.361679,85.273018,90.780487,24.898911,50.898628,62.729187,69.408646,-21.676494,-21.708419,-11.70794,-3.77894,-8.342295,9.529756,25.641797,37.295273,10.688935,37.974095,53.161053,61.037997,29.857621,57.67649,69.429323,73.573393,45.970465,71.062745,79.2096,80.856545,-0.0947,365.030058,-38.403168,377.596637
14,-9.89233,3.768875,0.398483,0.062924,-17.778454,-21.316452,-23.721542,-26.086349,-4.497986,9.143715,5.138626,-1.420269,10.003967,33.366623,38.168221,37.73243,24.050446,48.962173,54.771309,53.05481,36.666298,61.569099,75.28759,81.246185,35.317716,71.180441,100.330032,117.463548,55.53548,80.020383,91.523929,100.697138,35.88267,62.054903,72.327146,79.583252,17.534276,43.691936,59.920439,73.600687,1.86301,19.521096,32.196418,45.176416,26.758804,53.723946,73.671227,89.761848,60.798111,95.073509,110.312691,115.38414,50.706367,88.029556,101.537132,105.231628,37.696323,71.231346,84.625282,90.415878,24.119339,50.202141,62.296486,69.542313,-21.514338,-21.053556,-10.070504,-0.3429,-9.63078,6.757656,22.693647,34.531139,9.47912,36.326471,51.936543,60.335401,29.035105,56.737761,68.667014,73.118663,45.58718,70.628022,79.197497,81.422549,-10.079498,368.782476,-38.097153,377.643104
15,-18.37635,-4.853706,0.335426,0.610094,-11.283932,-7.823582,-6.235714,-8.815212,14.798641,43.885918,54.638329,59.383278,29.647064,65.750771,77.550659,80.299416,42.426224,75.606995,87.75032,91.910591,52.247086,82.649574,98.932571,109.069862,30.055655,61.626047,85.123499,100.129219,60.658232,83.906954,92.205159,96.098461,44.004146,70.275983,79.319392,82.26569,26.005136,50.732533,61.870208,69.204922,7.971299,27.370808,37.670407,47.189541,25.477581,51.062279,70.415039,86.351166,59.889908,93.165665,108.703079,114.529953,50.404701,86.128693,99.583626,103.513527,37.584572,69.887924,83.231049,89.231987,23.719254,48.840752,60.975723,68.411407,-22.100472,-22.402864,-13.627945,-6.137991,-9.23638,5.834488,20.82545,32.719444,9.761382,35.934973,51.215483,59.741918,29.059744,56.074252,67.920328,72.843935,45.399459,69.72628,78.400484,80.895448,-28.46858,363.938774,-37.774458,378.263202
16,28.557243,0.698644,0.817738,1.181841,-26.527519,-33.812771,-33.332176,-39.86578,-14.672184,-0.304298,-16.635876,-33.542233,2.116184,26.613922,14.830399,3.241024,16.889877,41.676865,26.157532,10.899239,27.332726,47.183762,40.840416,32.94136,39.519708,81.248846,113.500777,132.99001,63.149368,90.042907,100.689975,111.128758,46.259704,73.948094,83.946783,93.335624,31.966768,59.831888,72.072179,81.637009,21.140686,44.284925,54.802873,62.670617,24.762726,49.706097,69.027271,85.864277,58.57481,91.400814,107.153263,113.795643,49.054241,84.572353,98.09824,102.2299,36.454639,68.501759,82.068615,88.270397,23.001823,48.293095,60.430126,67.724819,-22.97455,-23.726793,-15.364182,-7.586285,-10.485096,4.395765,19.862267,32.298738,8.544528,35.1182,50.321028,58.725753,27.899021,55.191839,67.214459,72.411374,44.194399,68.437179,77.003505,79.411709,0.088778,364.671303,-36.956606,379.478929
17,-11.016827,4.628996,0.346184,-0.624914,-17.415791,-18.057117,-18.989067,-22.234554,0.15873,22.466412,22.152729,18.733234,13.743725,43.006153,48.882809,48.93877,25.65588,52.330112,54.298725,48.563404,35.626202,56.20966,65.600567,66.812725,34.12019,69.908691,99.936805,119.635186,53.512845,76.931257,86.200982,93.038419,34.688788,62.343648,71.294679,77.510167,17.843029,45.49122,62.616215,77.100638,3.373425,21.856064,34.043805,47.017443,25.248013,51.191769,70.762424,87.547932,58.960018,90.021343,106.041241,113.814411,48.898258,83.062649,96.548138,101.248226,35.925579,67.464466,81.243382,87.718906,22.190781,46.998425,58.968143,66.432209,-22.532849,-22.606208,-13.660241,-5.789595,-9.363215,4.679817,20.195287,33.507503,9.07694,35.734284,50.737473,59.133924,27.945272,55.463973,67.693704,73.239076,44.007357,68.297561,76.918413,79.62481,-10.954885,369.305595,-36.637259,378.85931
18,-20.12392,0.087871,0.247707,0.543527,-9.921684,-3.490105,0.377083,-0.845375,17.20562,47.543335,59.693413,65.568352,31.05114,69.391022,83.25325,86.170235,43.239441,78.145294,92.476044,97.800293,51.991425,82.663193,99.526863,109.17984,28.085508,58.402181,81.367839,98.243609,57.954676,79.952396,85.965033,89.84722,41.105211,65.81149,73.381102,75.917686,22.762993,46.379499,56.003733,62.826228,4.421638,21.71126,28.988916,36.89266,25.372982,51.425285,71.210632,88.069611,58.502884,89.101753,105.324554,113.361626,48.487129,82.274323,95.842094,100.369835,35.441437,66.884422,80.664825,86.877251,21.633682,46.748543,58.748474,66.049461,-23.077734,-23.243843,-13.698403,-5.435765,-10.182581,3.607521,19.113605,32.630894,8.345753,34.757393,50.016352,59.00221,27.320297,54.740135,67.126835,73.295207,43.659085,67.771509,76.558161,79.748743,-31.073399,369.404364,-36.384144,379.413736
19,29.890079,-2.315949,0.013962,-0.00846,-25.194569,-30.842972,-29.927731,-36.668186,-13.29586,5.54369,-8.344002,-23.07066,2.139816,27.453861,16.776867,6.278286,15.685673,39.730396,23.942356,8.669186,25.185413,43.672314,36.877155,29.041157,40.010315,80.783247,113.216478,132.378742,58.869508,84.919908,95.015112,104.84621,41.427919,69.533928,81.991765,93.122585,27.005678,55.597292,72.53259,85.575573,16.065543,39.472839,53.981901,64.849356,25.431519,51.940498,71.935272,88.611717,58.365555,89.170418,105.212631,113.072205,48.481178,82.826042,96.01902,100.009689,35.585632,67.423553,80.820007,86.464691,21.867542,47.253456,59.01226,65.784416,-22.792695,-22.37236,-11.984211,-2.919374,-10.357582,3.279503,18.759219,32.050687,8.048487,34.718675,50.162268,59.161341,27.07984,54.932302,67.336107,73.173188,43.508105,67.819551,76.37186,79.242698,-1.164837,367.077578,-36.3517,379.394439
