,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
2,-26.411762,8.732064,-2.286129,-7.319956,32.094727,54.748421,75.795479,92.485657,48.934479,76.001587,88.255119,97.66983,34.245758,59.485588,73.688049,82.109642,17.338657,30.627308,33.56884,32.50042,0.904026,-3.249321,-8.458786,-13.16803,-0.38063,7.946352,14.310349,16.929431,48.382004,66.675254,75.508342,81.523758,61.307723,83.185771,92.49551,96.524354,65.849898,88.403742,101.682366,110.080113,63.611384,82.560177,91.610688,97.839885,24.163857,45.144024,59.301395,69.827213,39.581623,68.606243,79.850979,84.634037,27.096691,56.58926,68.784885,71.85236,13.971004,41.456394,53.837414,58.255634,2.0858,22.05883,33.057804,38.379421,-7.124392,3.146183,18.194512,28.820832,7.19874,29.26846,39.081403,43.246407,21.898796,48.380892,56.610122,56.687866,34.146496,61.260669,67.755578,66.714528,43.175888,66.304752,72.652447,72.961508,-58.462944,338.784604,-41.607685,369.178528
3,11.191292,-1.859551,-28.161907,-17.281285,17.408695,29.405136,39.022322,42.157488,30.957756,59.171734,69.965744,77.220268,22.559166,51.484623,63.744678,70.157661,12.551679,33.660593,39.573612,39.946003,1.211614,8.737621,8.885822,6.634025,17.372706,38.447906,54.987692,66.501118,57.110486,74.597986,81.345485,87.342932,58.760704,80.678827,88.907347,95.328927,55.992,77.547248,87.555229,96.044089,49.414285,67.578662,76.190591,82.840493,37.084866,67.778549,90.521736,107.63443,71.4077,109.662437,113.674049,106.330948,58.755512,100.589447,106.013603,99.021263,44.94833,83.774643,90.976753,86.748734,31.261826,62.148514,74.352493,76.655045,-16.125132,-15.315214,-14.130903,-17.809251,21.091965,55.665218,54.331532,46.949394,38.447783,73.293169,68.303427,58.89285,50.831148,81.681531,78.253951,70.942393,58.364019,85.651341,86.726848,81.661277,-47.503195,337.924298,-70.001135,352.896488
4,11.191292,-1.859552,-3.922577,-2.917707,2.722664,4.061852,2.249165,-8.170681,12.981033,42.341881,51.676369,56.770706,10.872574,43.483658,53.801308,58.205681,7.764702,36.693878,45.578384,47.391586,1.519203,20.724564,26.230431,26.436081,35.126043,68.94946,95.665035,116.072805,65.838969,82.520719,87.182628,93.162106,56.213685,78.171884,85.319186,94.133501,46.134103,66.690754,73.428094,82.008067,35.217186,52.597148,60.770495,67.841102,36.166191,67.769051,93.871651,113.477783,69.448586,105.016365,118.409958,122.060738,57.167931,97.500229,109.515152,108.688431,44.122238,81.194229,94.83181,96.21151,31.663284,60.216408,74.285431,79.313736,-12.524898,-13.431332,-13.227062,-16.783144,19.343811,50.07131,58.171852,58.431266,38.780123,72.161964,72.700551,65.288402,53.050767,82.034249,83.172,76.634546,61.72213,86.46904,88.792955,83.979943,-36.29159,336.710454,-73.903399,350.624489
5,-0.496517,0.074702,1.383476,-1.225993,4.666565,7.040792,5.868924,-4.077265,14.8837,43.959074,53.350797,58.503685,11.269033,43.209343,53.371711,57.755642,6.642373,34.222534,42.638755,44.21171,-1.007781,16.009992,20.583437,20.253382,34.405917,67.629746,94.236555,114.774511,65.337447,82.074395,86.95764,92.822301,56.834331,78.450248,86.008135,94.810394,47.581147,68.213496,75.497953,84.126376,37.38116,55.102293,63.429059,70.286565,34.896183,65.133362,90.995293,110.012627,69.758263,103.994179,116.637154,121.655159,58.481026,96.374702,107.630081,108.030739,45.14019,79.660606,92.149544,94.416504,31.332493,57.06459,70.942955,77.447777,-12.158903,-13.420341,-12.094991,-14.894138,19.75865,46.104401,56.199482,59.771682,38.451488,67.698335,72.077489,68.554072,52.653835,79.772702,83.208742,79.345019,62.109244,85.744523,90.595944,88.60863,-36.781869,337.119581,-72.513685,349.732922
6,-0.496516,0.074703,1.435261,0.405885,6.610465,10.019732,9.488683,0.016151,16.786366,45.576267,55.025225,60.236664,11.665492,42.935028,52.942114,57.305603,5.520044,31.751189,39.699125,41.031833,-3.534765,11.295419,14.936443,14.070683,33.685791,66.310031,92.808075,113.476216,64.835925,81.62807,86.732652,92.482496,57.454976,78.72861,86.697084,95.487286,49.028191,69.736237,77.567811,86.244685,39.545133,57.607438,66.087622,72.732028,33.469276,63.346195,89.604092,108.923664,68.485508,101.120167,113.946705,120.04446,57.305145,92.944965,104.874973,107.357998,43.68021,76.060238,89.243603,93.701763,29.326286,53.261604,67.118855,75.128918,-12.280057,-14.452005,-14.468924,-18.810349,20.034551,45.04532,55.412041,59.570005,38.236287,65.708552,71.566628,69.533434,51.881585,77.915064,83.218251,81.498008,60.942902,84.243247,90.647814,90.888455,-37.275782,337.51287,-71.075821,350.457393
7,-0.496516,0.074702,1.40007,0.461584,8.554366,12.998671,13.108442,4.109566,18.689032,47.19346,56.699653,61.969643,12.061951,42.660713,52.512517,56.855564,4.397714,29.279845,36.759496,37.851956,-6.06175,6.580846,9.289448,7.887983,32.965666,64.990317,91.379595,112.177921,64.334405,81.181746,86.507665,92.142691,58.075622,79.006974,87.386034,96.164179,50.475235,71.25898,79.63767,88.362995,41.709108,60.112583,68.746186,75.177491,32.558327,62.272854,87.85635,106.802387,67.312031,99.045925,111.691532,118.325787,55.618858,88.242359,100.492916,104.368229,41.882401,71.57095,85.024967,90.740833,27.885132,49.241753,62.093182,70.580578,-11.963278,-14.844182,-15.624089,-20.878247,19.891413,44.305303,55.056482,59.898579,38.58246,65.388438,71.720448,70.181875,52.575783,78.360717,84.895331,84.295673,61.609065,84.987833,92.625186,94.366053,-37.762885,337.84501,-69.666338,351.176415
8,-0.496516,0.074703,2.589169,0.490731,10.498266,15.977611,16.728201,8.202982,20.591697,48.810653,58.37408,63.702621,12.45841,42.386398,52.08292,56.405525,3.275385,26.8085,33.819866,34.672079,-8.588734,1.866274,3.642454,1.705284,32.24554,63.670603,89.951115,110.879626,63.832883,80.735422,86.282677,91.802886,58.696267,79.285337,88.074983,96.841071,51.922278,72.781722,81.707528,90.481304,43.873081,62.617727,71.404749,77.622954,30.991688,59.819183,84.364128,101.937103,64.92794,95.654526,107.883224,114.536705,52.380867,83.982468,96.466599,101.070442,37.995586,67.143059,80.434341,86.485176,23.590164,44.565525,56.821461,64.815674,-11.793464,-14.317945,-14.94255,-20.649955,20.196151,44.021004,54.838009,59.791071,38.52355,65.019417,73.106622,73.187021,52.107468,77.944519,85.15493,85.131464,60.841569,83.575663,91.381038,93.615971,-38.256912,338.029721,-67.07468,351.777153
9,-0.496516,0.074702,1.770229,0.921378,12.442166,18.956551,20.347959,12.296397,22.494363,50.427846,60.048508,65.4356,12.854869,42.112083,51.653323,55.955486,2.153055,24.337155,30.880236,31.492202,-11.115718,-2.848299,-2.00454,-4.477416,31.525415,62.350889,88.522635,109.581332,63.331362,80.289098,86.05769,91.463082,59.316914,79.5637,88.763933,97.517965,53.369322,74.304464,83.777386,92.599614,46.037055,65.122873,74.063313,80.068417,29.851971,57.453632,82.088299,99.79311,62.508945,92.810383,105.785351,113.22607,50.169868,81.869717,94.831753,99.548321,36.049232,65.113506,78.705769,85.119495,21.780567,42.729721,54.616699,62.507114,-12.691871,-15.197579,-15.261676,-20.803343,20.482488,42.581417,52.787895,57.470553,38.415055,63.312265,71.974551,73.431367,51.73573,75.972952,83.454138,84.856305,60.734679,82.402529,90.336962,93.765222,-38.787217,338.171685,-65.33824,352.765793
10,-0.496517,0.074703,0.808353,1.433227,14.386068,21.935492,23.967719,16.389814,24.39703,52.04504,61.722937,67.168579,13.251329,41.837769,51.223727,55.505448,1.030727,21.865812,27.940607,28.312326,-13.642702,-7.562871,-7.651534,-10.660114,30.805289,61.031174,87.094155,108.283037,62.82984,79.842773,85.832702,91.123277,59.937559,79.842063,89.452882,98.194857,54.816366,75.827206,85.847244,94.717923,48.201029,67.628017,76.721877,82.51388,28.899479,55.990562,80.45826,98.035469,61.756897,91.586952,104.740791,112.553329,49.591827,80.541229,93.571129,98.495178,35.438576,63.74382,77.406693,83.995171,21.099586,41.523399,53.15752,61.186981,-13.58225,-16.61364,-16.789875,-22.378349,18.864998,39.893236,50.388954,55.494354,37.004243,61.149766,69.930613,71.882049,50.628669,74.453336,82.168433,84.062441,59.679241,80.756942,88.850074,92.695952,-39.261303,338.271103,-64.507456,354.223736
11,-0.496516,0.074703,0.902481,0.271393,16.329968,24.914432,27.587478,20.483229,26.299696,53.662233,63.397365,68.901558,13.647788,41.563454,50.794129,55.055409,-0.091603,19.394467,25.000978,25.132449,-16.169686,-12.277443,-13.298528,-16.842813,30.085163,59.711459,85.665675,106.984742,62.328318,79.396449,85.607714,90.783472,60.558204,80.120426,90.141831,98.871749,56.263409,77.349947,87.917102,96.836231,50.365002,70.133161,79.38044,84.959343,28.407726,54.894104,79.108429,96.388893,61.0532,90.372047,103.643875,111.766319,48.69936,79.094009,92.122078,97.551727,34.400082,62.452812,76.311378,83.733101,19.829292,40.615654,52.472649,61.233673,-13.987395,-17.258005,-17.388175,-21.872799,19.781312,40.562425,50.828431,55.874552,37.336584,61.190768,70.029104,71.948678,50.43397,73.998606,82.12564,84.569165,59.166219,79.675816,88.109131,92.558063,-39.741511,338.371973,-63.588667,354.521295
