,vel_0x_L,vel_0y_L,vel_0x_R,vel_0y_R,posFromWrist_1x_L,posFromWrist_2x_L,posFromWrist_3x_L,posFromWrist_4x_L,posFromWrist_5x_L,posFromWrist_6x_L,posFromWrist_7x_L,posFromWrist_8x_L,posFromWrist_9x_L,posFromWrist_10x_L,posFromWrist_11x_L,posFromWrist_12x_L,posFromWrist_13x_L,posFromWrist_14x_L,posFromWrist_15x_L,posFromWrist_16x_L,posFromWrist_17x_L,posFromWrist_18x_L,posFromWrist_19x_L,posFromWrist_20x_L,posFromWrist_1y_L,posFromWrist_2y_L,posFromWrist_3y_L,posFromWrist_4y_L,posFromWrist_5y_L,posFromWrist_6y_L,posFromWrist_7y_L,posFromWrist_8y_L,posFromWrist_9y_L,posFromWrist_10y_L,posFromWrist_11y_L,posFromWrist_12y_L,posFromWrist_13y_L,posFromWrist_14y_L,posFromWrist_15y_L,posFromWrist_16y_L,posFromWrist_17y_L,posFromWrist_18y_L,posFromWrist_19y_L,posFromWrist_20y_L,posFromWrist_1x_R,posFromWrist_2x_R,posFromWrist_3x_R,posFromWrist_4x_R,posFromWrist_5x_R,posFromWrist_6x_R,posFromWrist_7x_R,posFromWrist_8x_R,posFromWrist_9x_R,posFromWrist_10x_R,posFromWrist_11x_R,posFromWrist_12x_R,posFromWrist_13x_R,posFromWrist_14x_R,posFromWrist_15x_R,posFromWrist_16x_R,posFromWrist_17x_R,posFromWrist_18x_R,posFromWrist_19x_R,posFromWrist_20x_R,posFromWrist_1y_R,posFromWrist_2y_R,posFromWrist_3y_R,posFromWrist_4y_R,posFromWrist_5y_R,posFromWrist_6y_R,posFromWrist_7y_R,posFromWrist_8y_R,posFromWrist_9y_R,posFromWrist_10y_R,posFromWrist_11y_R,posFromWrist_12y_R,posFromWrist_13y_R,posFromWrist_14y_R,posFromWrist_15y_R,posFromWrist_16y_R,posFromWrist_17y_R,posFromWrist_18y_R,posFromWrist_19y_R,posFromWrist_20y_R,posFromBody_0x_L,posFromBody_0y_L,posFromBody_0x_R,posFromBody_0y_R
20,0.361061,-0.521235,-5.710773,-4.07034,-34.349098,-66.327267,-85.664177,-95.197048,-62.765808,-99.072762,-119.171619,-133.875732,-51.205788,-91.872025,-113.931713,-129.041348,-41.029243,-79.457703,-99.318466,-112.58709,-33.592415,-62.401314,-78.116798,-89.404964,-15.114401,-5.318007,11.409932,24.414013,28.505534,52.141492,59.77057,63.393776,47.948701,69.485763,72.37525,71.170499,58.408294,77.346096,78.1943,74.151809,61.421468,76.292264,75.991292,71.854508,37.198277,63.154793,76.599998,76.859722,76.788483,87.331352,73.660183,60.274601,64.425602,74.078693,61.590614,48.573246,50.485382,58.34198,46.695499,34.458618,35.555077,42.839241,36.759796,30.807323,-3.584488,8.806165,24.202518,35.684884,38.219862,63.230631,72.44052,73.506517,52.080544,76.972938,81.864003,77.456629,61.280368,79.763748,82.609022,76.981645,65.791853,80.954543,81.029076,76.311344,54.796715,378.862382,-103.558331,362.83321
21,0.356483,0.063356,-3.490162,-3.168352,-34.308014,-66.051636,-85.467567,-95.413685,-63.606606,-99.342728,-118.773937,-133.302612,-52.148666,-92.218037,-113.91243,-129.33403,-41.875877,-79.842281,-99.45116,-112.671661,-34.052353,-62.709732,-78.336353,-89.450512,-15.002571,-5.538024,10.950942,23.664116,28.684054,52.045717,59.609896,63.194198,47.889915,68.520665,71.027732,69.729121,58.367786,76.286829,77.075135,73.231543,61.709657,75.719652,75.480431,71.628872,38.312359,65.334492,74.614048,66.779938,70.628757,84.502029,74.250641,64.46537,56.185627,69.581108,65.29232,58.832645,41.666222,54.007187,50.355434,42.912941,27.670784,40.032806,40.322571,37.4473,-7.049612,5.318563,23.97009,34.309393,41.027715,57.260231,57.492227,54.269164,57.216264,74.611417,74.304765,68.475526,65.934435,80.455291,79.490441,72.396677,68.68591,82.197641,79.918309,72.59644,54.586229,378.961862,-107.615461,359.700982
22,0.146484,0.14499,-4.355106,2.071356,-33.663712,-64.97715,-83.499126,-92.669506,-64.630966,-99.593067,-118.74836,-132.885075,-53.270187,-92.780457,-114.277382,-129.347477,-42.673187,-80.06361,-99.425068,-112.488441,-34.209023,-62.705956,-78.067818,-88.883228,-15.553509,-6.78353,8.444801,19.858809,27.917238,50.961195,58.733596,62.50352,46.955446,67.379456,69.872197,68.598347,57.469626,75.032802,76.188708,72.630588,60.869728,74.612591,74.340642,70.447217,40.158863,67.379265,81.828861,77.359943,73.088722,88.375053,82.165375,74.043789,59.147072,73.471756,70.852203,64.512119,44.873714,58.741722,55.603523,47.860565,31.230297,43.92025,43.140678,37.899284,-9.443676,-0.490113,14.897163,24.86757,34.518542,42.867568,38.749927,35.073864,50.917228,61.265301,57.794372,52.21516,60.415059,70.935477,68.278542,62.643076,64.947169,76.334563,71.990545,65.015959,54.127579,379.175379,-112.575703,361.840865
23,-0.244331,-0.232676,1.693439,-0.576131,-33.433914,-65.175018,-83.397446,-92.160645,-63.688889,-98.944473,-118.792706,-133.07333,-52.560196,-92.457619,-114.256554,-129.112244,-42.255249,-80.175018,-99.748764,-112.769966,-34.233856,-63.256531,-79.008007,-90.50211,-15.766239,-6.872265,8.385335,19.339797,28.06655,51.718008,59.382284,62.908047,47.302915,68.126513,70.46852,68.954771,57.758865,75.725395,76.722726,72.89278,60.831257,75.318768,75.530881,71.849815,39.106407,64.66713,77.431927,72.751293,73.294888,81.897182,74.875202,66.531487,58.862858,68.505878,62.718487,54.323158,42.997227,53.383026,49.410439,41.435566,28.326759,39.488525,36.817532,29.810143,-8.734596,-1.164675,11.905294,20.935304,37.198078,31.469677,23.889567,20.757833,53.545202,46.064634,36.666654,31.189577,61.818029,55.374188,46.729439,41.162022,65.240484,64.898263,56.564304,49.389029,53.28578,378.962819,-111.479731,361.284849
24,0.498505,0.426942,4.359512,0.631151,-33.622742,-65.422611,-84.314632,-93.498917,-64.10202,-99.540024,-118.991718,-132.992249,-52.819633,-92.803745,-114.249344,-128.827858,-42.435379,-80.220909,-99.508152,-112.164803,-34.424858,-63.443527,-79.248734,-90.656204,-16.273765,-7.331873,8.346309,20.42858,28.228707,51.745487,58.909646,62.126781,47.363554,67.729519,69.578388,67.783242,57.59146,75.090045,75.597942,71.549708,60.502992,74.361452,74.22665,70.451786,36.828117,61.082039,73.40641,69.354744,70.877552,76.111393,68.774014,61.16518,57.325401,64.448891,59.183006,51.274452,41.187172,50.324192,46.227779,38.632164,25.454636,35.386906,32.930775,26.425495,-7.669463,-0.923848,12.767083,22.838019,37.404386,27.396064,20.786671,18.175184,52.846373,39.722435,31.6758,26.85618,60.159721,49.223168,40.838388,36.157398,62.760278,57.725582,49.197541,43.181754,53.389978,379.521814,-107.514524,362.048053
25,0.365868,0.107013,0.427419,-0.142316,-33.72242,-65.33123,-83.834381,-92.330475,-64.379883,-99.644337,-119.197598,-132.788086,-53.216171,-93.517456,-115.181179,-129.724731,-42.785568,-81.173,-100.700226,-113.719597,-34.558983,-63.86982,-79.823284,-91.370773,-16.126552,-7.730843,7.8662,19.780448,27.289051,50.720183,57.672106,60.16707,46.584202,67.417371,70.014223,68.556728,56.988467,74.858975,75.918735,72.213649,60.159104,74.365404,74.587396,70.943813,36.993665,61.306559,73.318471,69.626435,70.938584,77.149746,70.074986,62.291926,57.082439,65.383618,60.328586,52.29398,40.813575,51.071905,47.25232,39.698802,24.963939,35.991713,34.234754,28.130559,-6.734751,1.280243,15.811749,26.232801,38.638406,32.49834,27.447194,25.36554,53.772131,44.778967,38.28612,33.664116,61.067728,53.83894,47.006523,42.688435,63.56244,61.191642,54.143431,48.708644,53.41238,379.627068,-107.430571,361.903977
26,-0.357056,-0.138877,0.427419,-0.142315,-33.226318,-64.585876,-82.867413,-91.016865,-64.794731,-99.719009,-119.433975,-132.979431,-53.678169,-93.642311,-115.194111,-129.458199,-43.137589,-81.256371,-100.500469,-113.141899,-34.68338,-63.510246,-79.094868,-90.177441,-16.468958,-8.533228,6.427168,18.118497,27.287878,51.105752,57.94177,60.057771,46.729316,67.635535,69.926475,68.079212,57.298084,75.146238,75.852292,71.744593,60.517627,74.820195,74.618457,70.535952,37.159213,61.531079,73.230532,69.898127,70.999617,78.1881,71.37596,63.418672,56.839476,66.318345,61.474166,53.313508,40.439978,51.819618,48.276862,40.76544,24.473243,36.59652,35.538734,29.835623,-5.800041,3.484333,18.856414,29.627581,39.872426,37.600614,34.107716,32.555895,54.697887,49.835499,44.896439,40.472051,61.975734,58.454711,53.174657,49.219472,64.364601,64.657702,59.08932,54.235534,52.698355,379.491217,-107.360122,361.764688
27,-0.179443,0.018896,0.427419,-0.142316,-33.082466,-64.228592,-82.696667,-91.329861,-65.130386,-99.821091,-119.322453,-132.877178,-54.071732,-93.800354,-115.235825,-129.502716,-43.528061,-81.473866,-100.752869,-113.472748,-35.00885,-64.071121,-79.712276,-90.849495,-15.869794,-8.165998,6.46181,17.964059,27.560135,51.314407,57.94177,59.828183,46.992064,67.978435,69.939628,67.616886,57.619742,75.531004,76.016486,71.628564,60.984645,75.100789,74.717875,70.309451,37.32476,61.755599,73.142593,70.169819,71.060649,79.226453,72.676933,64.545417,56.596514,67.253072,62.619747,54.333036,40.066382,52.567331,49.301403,41.832078,23.982547,37.201327,36.842713,31.540688,-4.865329,5.688424,21.90108,33.022363,41.106446,42.702889,40.768239,39.746251,55.623645,54.892031,51.50676,47.279987,62.883741,63.070484,59.342792,55.750509,65.166763,68.123762,64.03521,59.762424,52.279072,379.483745,-107.172542,361.596005
28,0.529633,0.433488,0.427419,-0.142316,-33.137512,-64.387436,-82.923603,-91.74448,-65.372543,-100.055981,-119.573936,-133.070526,-54.431877,-94.182129,-115.64003,-129.946518,-44.009056,-81.818504,-100.986214,-113.624554,-35.61882,-64.509315,-80.098,-91.130962,-16.137235,-8.537056,6.150897,17.368106,27.63121,51.16034,57.387313,59.020056,46.959151,67.798618,69.361274,66.837226,57.374346,75.176434,75.277395,70.697738,60.541895,74.464822,73.892766,69.41512,37.490308,61.980119,73.054655,70.441511,71.121681,80.264807,73.977907,65.672163,56.353552,68.187799,63.765327,55.352564,39.692785,53.315044,50.325944,42.898716,23.491851,37.806134,38.146693,33.245752,-3.930618,7.892515,24.945746,36.417144,42.340467,47.805165,47.428763,46.936607,56.549403,59.948564,58.11708,54.087922,63.791748,67.686256,65.510927,62.281546,65.968925,71.589823,68.9811,65.289314,52.643223,379.924041,-106.910605,361.460497
29,0.108719,0.145484,0.42742,-0.142316,-33.441353,-64.963303,-83.204327,-91.457233,-65.718956,-100.46196,-119.891109,-133.314972,-54.69738,-94.38446,-115.483303,-129.344673,-44.161491,-81.861305,-100.666294,-112.946262,-35.547981,-64.32106,-79.716854,-90.533123,-16.448148,-8.721381,6.025049,17.119252,27.952559,51.765,57.528413,58.668758,47.076723,68.264525,68.990277,65.513667,57.047007,75.077818,74.528486,69.259262,59.77162,73.640392,72.718273,67.94861,37.655855,62.204638,72.966715,70.713201,71.182713,81.303159,75.278879,66.798908,56.110589,69.122525,64.910906,56.372091,39.319188,54.062756,51.350485,43.965353,23.001154,38.410941,39.450672,34.950815,-2.995906,10.096606,27.990412,39.811926,43.574487,52.90744,54.089286,54.126963,57.475161,65.005096,64.7274,60.895858,64.699755,72.302028,71.679062,68.812584,66.771087,75.055883,73.92699,70.816204,52.641106,380.092882,-106.594021,361.341538
